id_escola,codigo_inep,nome_canonico,assessora_gerencial_2026,ano_escolar,componente,previstos_2026,avaliados_2026,taxa_participacao_2026,proficiencia_media_2026,pct_defasagem_2026,pct_intermediario_2026,pct_adequado_2026,posicao_relativa_menor_proficiencia_2026,posicao_relativa_maior_defasagem_2026,posicao_relativa_menor_participacao_2026,painel_resultado_balanceado,delta_participacao,delta_proficiencia,variacao_relativa_previstos,aumento_participacao_10pp,queda_participacao_10pp,mudanca_previstos_20pct,alerta_composicao_serie,uso_no_indice_carga_operacional,peso_no_indice_carga_operacional,natureza
ESC_004,43105459,EMEF AMERICA,nathalia,1,Língua Portuguesa,38,35,92.10526315789474,30.02857142857143,55.857142857142854,32.22857142857143,11.571428571428571,57.69230769230769,57.69230769230769,5.769230769230774,TRUE,11.254199328107504,3.9759398496240586,-19.148936170212767,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_004,43105459,EMEF AMERICA,nathalia,2,Língua Portuguesa,42,37,88.0952380952381,51.51351351351352,30.35135135135135,41.945945945945944,27.7027027027027,44.23076923076923,40.38461538461539,46.15384615384615,TRUE,3.479853479853489,-1.668304668304664,-19.23076923076923,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_004,43105459,EMEF AMERICA,nathalia,3,Língua Portuguesa,50,40,80,50.475,36.2,20.225,43.575,42.30769230769231,55.76923076923077,68.26923076923077,TRUE,4.561403508771932,-25.059883720930237,-12.280701754385966,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_004,43105459,EMEF AMERICA,nathalia,4,Língua Portuguesa,53,48,90.56603773584904,67.35416666666667,14.5625,31.208333333333332,54.229166666666664,21.15384615384616,13.461538461538462,35.57692307692308,TRUE,7.547169811320742,6.354166666666671,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_004,43105459,EMEF AMERICA,nathalia,5,Língua Portuguesa,46,44,95.65217391304348,53.84090909090909,20.431818181818183,52.11363636363637,27.454545454545453,71.15384615384616,50,3.8461538461538396,TRUE,10.466988727858292,0.4930830039525702,-14.814814814814817,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_005,43105467,EMEF ARAMY SILVA,priscila,1,Língua Portuguesa,83,69,83.13253012048193,25.55072463768116,66.52173913043478,22.07246376811594,11.405797101449275,67.3076923076923,67.3076923076923,42.30769230769231,TRUE,6.024096385542165,-49.76177536231884,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_005,43105467,EMEF ARAMY SILVA,priscila,2,Língua Portuguesa,78,69,88.46153846153847,49.53623188405797,41.2463768115942,26.92753623188406,31.82608695652174,55.76923076923077,69.23076923076923,42.30769230769231,TRUE,16.510318949343343,-13.480717268484405,-4.878048780487805,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_005,43105467,EMEF ARAMY SILVA,priscila,3,Língua Portuguesa,99,79,79.79797979797979,52.58227848101266,29.253164556962027,28.063291139240505,42.620253164556956,34.61538461538461,34.61538461538461,71.15384615384616,TRUE,7.575757575757564,12.56689386562804,10,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_005,43105467,EMEF ARAMY SILVA,priscila,4,Língua Portuguesa,62,59,95.16129032258064,58.186440677966104,24.694915254237287,34.71186440677966,40.728813559322035,38.46153846153846,36.53846153846154,11.538461538461533,TRUE,13.0560271646859,-11.954584963059531,-34.73684210526316,TRUE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_005,43105467,EMEF ARAMY SILVA,priscila,5,Língua Portuguesa,91,87,95.6043956043956,64.70114942528735,21.379310344827587,30.942528735632184,47.67816091954023,34.61538461538461,53.84615384615385,5.769230769230774,TRUE,10.048840048840049,-8.623525899387971,1.1111111111111112,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_006,43173713,EMEF CAMPOS DO CRISTAL,andreia,1,Língua Portuguesa,45,45,100,47.06666666666667,23.066666666666663,53.266666666666666,23.133333333333333,17.307692307692307,3.8461538461538463,0,TRUE,15.78947368421052,-19.05833333333333,18.42105263157895,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_006,43173713,EMEF CAMPOS DO CRISTAL,andreia,2,Língua Portuguesa,33,32,96.96969696969695,56.375,21.75,39.1875,39.1875,36.53846153846154,23.076923076923077,5.769230769230774,TRUE,10.969696969696969,-3.206395348837212,-34,TRUE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_006,43173713,EMEF CAMPOS DO CRISTAL,andreia,3,Língua Portuguesa,52,49,94.23076923076924,70.63265306122449,12.346938775510203,26.428571428571427,61.734693877551024,11.538461538461533,9.615384615384615,13.461538461538467,TRUE,7.193732193732188,18.100738167607467,-3.703703703703704,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_006,43173713,EMEF CAMPOS DO CRISTAL,andreia,4,Língua Portuguesa,45,42,93.33333333333331,71.5,14,29.5,57,13.461538461538467,8.653846153846153,18.269230769230774,TRUE,2.261904761904759,3.3627450980392126,-19.642857142857142,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_006,43173713,EMEF CAMPOS DO CRISTAL,andreia,5,Língua Portuguesa,55,52,94.54545454545456,73.03846153846153,8.26923076923077,39.80769230769231,51.92307692307692,11.538461538461533,11.538461538461538,13.461538461538467,TRUE,4.16083916083916,-0.6423895253682588,5.769230769230769,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_007,43187560,EMEF CHAPEU DO SOL,ruti,1,Língua Portuguesa,95,81,85.26315789473684,13.77777777777778,84.18518518518519,8.012345679012345,7.802469135802469,88.46153846153847,90.38461538461539,34.61538461538461,TRUE,17.719298245614027,-31.507936507936503,-16.666666666666668,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_007,43187560,EMEF CHAPEU DO SOL,ruti,2,Língua Portuguesa,111,97,87.38738738738739,58.88659793814433,26.804123711340207,27,46.1958762886598,30.769230769230774,28.846153846153847,48.07692307692308,TRUE,11.87718330575474,2.4001114516578426,13.26530612244898,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_007,43187560,EMEF CHAPEU DO SOL,ruti,3,Língua Portuguesa,119,109,91.5966386554622,25.431192660550455,63.99082568807339,21.94495412844037,13.880733944954128,96.15384615384616,96.15384615384616,19.230769230769226,TRUE,13.13510019392372,-15.68645439827307,-8.461538461538462,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_007,43187560,EMEF CHAPEU DO SOL,ruti,4,Língua Portuguesa,112,103,91.96428571428572,44.36893203883495,45.077669902912625,19.74757281553398,34.94174757281554,82.6923076923077,82.6923076923077,25,TRUE,16.73492791612057,-9.399360644091878,2.7522935779816513,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_007,43187560,EMEF CHAPEU DO SOL,ruti,5,Língua Portuguesa,105,89,84.76190476190476,56.48314606741573,28.0561797752809,32.561797752808985,39.38202247191011,59.61538461538461,75,82.6923076923077,TRUE,8.822055137844615,7.592056958504841,-21.05263157894737,FALSE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_008,43177581,EMEF CHICO MENDES,eliane,1,Língua Portuguesa,92,78,84.78260869565217,13.884615384615383,83.15384615384616,11.294871794871796,5.82051282051282,86.53846153846153,88.46153846153847,36.53846153846154,TRUE,10.555804571940826,-44.72649572649573,-5.154639175257732,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_008,43177581,EMEF CHICO MENDES,eliane,2,Língua Portuguesa,92,75,81.52173913043478,53.61333333333334,29.2,35.45333333333333,35.38666666666666,40.38461538461539,38.46153846153846,69.23076923076923,TRUE,12.632850241545896,-8.999569892473112,2.2222222222222223,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_008,43177581,EMEF CHICO MENDES,eliane,3,Língua Portuguesa,100,77,77,45.01298701298701,37.935064935064936,34.72727272727273,27.350649350649352,67.3076923076923,65.38461538461539,88.46153846153847,TRUE,13.363636363636369,-18.844155844155843,1.0101010101010102,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_008,43177581,EMEF CHICO MENDES,eliane,4,Língua Portuguesa,102,93,91.17647058823528,42.58064516129032,46.18279569892473,22.268817204301076,32.075268817204304,84.61538461538461,86.53846153846153,31.730769230769226,TRUE,15.39522058823529,-3.2647156634519447,-20.3125,TRUE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_008,43177581,EMEF CHICO MENDES,eliane,5,Língua Portuguesa,123,116,94.3089430894309,51.87931034482759,30.75,37.81896551724138,31.42241379310345,78.84615384615384,78.84615384615384,15.384615384615387,TRUE,19.78064120263845,-4.880183326058486,16.037735849056602,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_009,43105475,EMEF DECIO MARTINS COSTA,nathalia,1,Língua Portuguesa,83,71,85.5421686746988,32.80281690140845,53.08450704225352,33.29577464788732,13.366197183098592,53.84615384615385,51.92307692307692,25.961538461538467,TRUE,7.991148266535532,-2.5787620459599694,-15.306122448979592,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_009,43105475,EMEF DECIO MARTINS COSTA,nathalia,2,Língua Portuguesa,96,88,91.66666666666669,39.86363636363637,46.11363636363637,36.70454545454545,17.181818181818183,88.46153846153847,78.84615384615384,16.34615384615384,TRUE,21.474358974358974,4.548567870485684,-7.6923076923076925,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_009,43105475,EMEF DECIO MARTINS COSTA,nathalia,3,Língua Portuguesa,93,81,87.09677419354838,47.32098765432099,39.32098765432099,26.123456790123456,35.06172839506173,53.84615384615385,69.23076923076923,38.46153846153846,TRUE,3.0259777333713913,-14.52111760883691,-17.699115044247787,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_009,43105475,EMEF DECIO MARTINS COSTA,nathalia,4,Língua Portuguesa,125,113,90.4,50.85840707964602,36,25.628318584070797,38.336283185840706,67.3076923076923,67.3076923076923,40.38461538461539,TRUE,7.755371900826447,-20.291592920353985,3.3057851239669422,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_009,43105475,EMEF DECIO MARTINS COSTA,nathalia,5,Língua Portuguesa,106,95,89.62264150943396,62.95789473684211,22.147368421052633,33.05263157894737,44.8,50,55.76923076923077,53.84615384615385,TRUE,2.830188679245282,-7.281235697940502,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_010,43109128,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,1,Língua Portuguesa,85,66,77.6470588235294,14.787878787878787,75.93939393939394,19.21212121212121,4.545454545454546,82.6923076923077,78.84615384615384,76.92307692307692,TRUE,8.17337461300309,-9.212121212121213,-10.526315789473683,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_010,43109128,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,2,Língua Portuguesa,92,76,82.6086956521739,44.94736842105263,43.48684210526316,27.605263157894736,28.907894736842103,69.23076923076923,75,63.46153846153846,TRUE,14.090177133655388,12.460881934566146,-14.814814814814817,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_010,43109128,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,3,Língua Portuguesa,104,90,86.53846153846153,33.111111111111114,54.74444444444445,24.466666666666665,20.788888888888888,88.46153846153847,88.46153846153847,42.30769230769231,TRUE,16.727140783744545,-8.888888888888886,-1.8867924528301887,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_010,43109128,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,4,Língua Portuguesa,108,95,87.96296296296296,51.473684210526315,31.48421052631579,35.14736842105263,33.61052631578947,61.53846153846154,59.61538461538461,59.61538461538461,TRUE,16.53439153439153,6.711184210526312,-3.5714285714285716,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_010,43109128,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,5,Língua Portuguesa,115,101,87.82608695652173,43.51485148514851,43.67326732673267,29.316831683168317,27.00990099009901,94.23076923076923,96.15384615384616,59.61538461538461,TRUE,17.99850074962518,2.934604571568265,-0.8620689655172413,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_011,43109225,EMEF DEP VICTOR ISSLER,clarissa,1,Língua Portuguesa,102,86,84.31372549019608,39.7906976744186,40.72093023255814,38.18604651162791,21.302325581395348,28.84615384615384,23.076923076923077,38.46153846153846,TRUE,6.727518593644348,-12.03152454780362,-12.06896551724138,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_011,43109225,EMEF DEP VICTOR ISSLER,clarissa,2,Língua Portuguesa,119,108,90.7563025210084,56.22222222222222,36.342592592592595,20.23148148148148,43.42592592592592,38.46153846153846,55.76923076923077,28.84615384615384,TRUE,3.538257408226457,-2.1484674329501914,-10.526315789473683,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_011,43109225,EMEF DEP VICTOR ISSLER,clarissa,3,Língua Portuguesa,163,147,90.1840490797546,47.83673469387755,35.51700680272109,27.761904761904763,36.70068027210884,50,51.92307692307692,25,TRUE,5.470673283576261,-7.66702470461869,3.821656050955414,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_011,43109225,EMEF DEP VICTOR ISSLER,clarissa,4,Língua Portuguesa,136,121,88.97058823529412,55.25619834710744,31.40495867768595,25.702479338842977,43.11570247933884,50,57.69230769230769,50,TRUE,1.1445012787723812,-15.486375910318309,18.26086956521739,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_011,43109225,EMEF DEP VICTOR ISSLER,clarissa,5,Língua Portuguesa,116,104,89.65517241379311,65.85576923076923,14.923076923076923,38.94230769230769,46.14423076923077,32.69230769230769,34.61538461538461,51.92307692307692,TRUE,3.814464449191334,-1.216395717684378,2.6548672566371683,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_012,43105483,EMEF DOLORES ALCARAZ CALDAS,jalize,1,Língua Portuguesa,142,106,74.64788732394366,24.28301886792453,62.4811320754717,31.433962264150946,6.443396226415095,71.15384615384616,61.53846153846154,88.46153846153847,TRUE,8.450704225352112,-15.887193898032915,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_012,43105483,EMEF DOLORES ALCARAZ CALDAS,jalize,2,Língua Portuguesa,132,112,84.84848484848484,51.05357142857143,36.24107142857143,27.151785714285715,36.401785714285715,50,53.84615384615385,59.61538461538461,TRUE,12.12121212121211,1.4285714285714306,-14.285714285714286,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_012,43105483,EMEF DOLORES ALCARAZ CALDAS,jalize,3,Língua Portuguesa,182,150,82.41758241758242,46.153333333333336,36.36666666666667,28.74,34.92,57.69230769230769,59.61538461538461,61.53846153846154,TRUE,5.730465853165242,0.7533333333333374,11.656441717791411,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_012,43105483,EMEF DOLORES ALCARAZ CALDAS,jalize,4,Língua Portuguesa,152,140,92.10526315789474,52.035714285714285,30.814285714285713,34.121428571428574,34.85,57.69230769230769,50,23.07692307692308,TRUE,11.222910216718276,-14.56428571428571,11.764705882352942,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_012,43105483,EMEF DOLORES ALCARAZ CALDAS,jalize,5,Língua Portuguesa,135,126,93.33333333333331,64.24603174603175,22.30952380952381,29.650793650793652,48.03968253968254,36.53846153846154,57.69230769230769,25,TRUE,5.035460992907801,2.0291642761522297,43.61702127659574,FALSE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_013,43106331,EMEF ESPIRITO SANTO,priscila,1,Língua Portuguesa,18,15,83.33333333333333,41,53,20,27,23.07692307692308,50,40.38461538461539,FALSE,,,,,,,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_013,43106331,EMEF ESPIRITO SANTO,priscila,2,Língua Portuguesa,16,11,68.75,49,36,36,27,57.69230769230769,51.92307692307692,98.07692307692308,FALSE,,,,,,,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_013,43106331,EMEF ESPIRITO SANTO,priscila,3,Língua Portuguesa,24,23,95.83333333333331,20,70,26,4,98.07692307692308,98.07692307692308,5.769230769230774,FALSE,,,,,,,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_013,43106331,EMEF ESPIRITO SANTO,priscila,4,Língua Portuguesa,17,14,82.3529411764706,72,14,29,57,11.538461538461533,8.653846153846153,92.3076923076923,FALSE,,,,,,,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_013,43106331,EMEF ESPIRITO SANTO,priscila,5,Língua Portuguesa,13,11,84.61538461538461,49,18,73,9,84.61538461538461,42.30769230769231,84.61538461538461,FALSE,,,,,,,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_014,43106382,EMEF EVARISTO GONCALVES NETTO,jalize,1,Língua Portuguesa,24,17,70.83333333333333,6,94,6,0,98.07692307692308,100,96.15384615384616,FALSE,,,,,,,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_014,43106382,EMEF EVARISTO GONCALVES NETTO,jalize,2,Língua Portuguesa,39,31,79.48717948717949,16.967741935483872,74.03225806451613,25.967741935483872,0,100,100,78.84615384615384,FALSE,,,,,,,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_014,43106382,EMEF EVARISTO GONCALVES NETTO,jalize,3,Língua Portuguesa,25,17,68,18,76,18,6,100,100,98.07692307692308,FALSE,,,,,,,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_014,43106382,EMEF EVARISTO GONCALVES NETTO,jalize,4,Língua Portuguesa,34,26,76.47058823529412,40.23076923076923,46.23076923076923,27.153846153846153,27.153846153846153,86.53846153846153,88.46153846153847,98.07692307692308,FALSE,,,,,,,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_014,43106382,EMEF EVARISTO GONCALVES NETTO,jalize,5,Língua Portuguesa,17,11,64.70588235294117,63,0,64,36,48.07692307692308,0.9615384615384616,100,FALSE,,,,,,,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_015,43109233,EMEF GABRIEL OBINO,amanda,1,Língua Portuguesa,57,43,75.43859649122807,39.30232558139535,48.30232558139535,35.604651162790695,16.41860465116279,32.69230769230769,42.30769230769231,86.53846153846153,TRUE,15.438596491228068,-39.17915590008613,26.666666666666668,TRUE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_015,43109233,EMEF GABRIEL OBINO,amanda,2,Língua Portuguesa,44,39,88.63636363636364,50.282051282051285,32.12820512820513,32.30769230769231,35.56410256410256,51.92307692307692,46.15384615384615,40.38461538461539,TRUE,2.922077922077932,-26.592948717948715,-21.428571428571427,FALSE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_015,43109233,EMEF GABRIEL OBINO,amanda,3,Língua Portuguesa,66,49,74.24242424242425,47.775510204081634,35.59183673469388,24.632653061224488,39.775510204081634,51.92307692307692,53.84615384615385,92.3076923076923,TRUE,-6.579493565794934,7.707713593912139,-9.58904109589041,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_015,43109233,EMEF GABRIEL OBINO,amanda,4,Língua Portuguesa,58,49,84.48275862068965,49.81632653061224,37.61224489795919,24.816326530612244,37.57142857142857,73.07692307692308,69.23076923076923,76.92307692307692,TRUE,6.433978132884775,10.566326530612244,41.46341463414634,FALSE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_015,43109233,EMEF GABRIEL OBINO,amanda,5,Língua Portuguesa,39,34,87.17948717948718,32,50,34.5,15.5,100,100,69.23076923076923,TRUE,7.179487179487182,-23.895833333333336,-35,FALSE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_016,43107508,EMEF GOV ILDO MENEGHETTI,clarissa,1,Língua Portuguesa,114,87,76.3157894736842,34.632183908045974,47.44827586206897,37.12643678160919,15.839080459770114,51.92307692307692,36.53846153846154,82.6923076923077,TRUE,3.838725253500712,-14.469081914738837,4.587155963302752,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_016,43107508,EMEF GOV ILDO MENEGHETTI,clarissa,2,Língua Portuguesa,114,90,78.94736842105263,33.15555555555556,53.62222222222222,35.7,10.677777777777775,98.07692307692308,96.15384615384616,80.76923076923077,TRUE,-3.3535165346995797,-20.328315412186377,0.8849557522123894,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_016,43107508,EMEF GOV ILDO MENEGHETTI,clarissa,3,Língua Portuguesa,124,102,82.25806451612904,47.01960784313726,34.1078431372549,30.941176470588236,35.14705882352941,55.76923076923077,46.15384615384615,65.38461538461539,TRUE,11.94556451612904,2.0307189542483712,-3.125,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_016,43107508,EMEF GOV ILDO MENEGHETTI,clarissa,4,Língua Portuguesa,133,113,84.9624060150376,64.01769911504425,26.91150442477876,17.238938053097346,56.230088495575224,25,40.38461538461539,73.07692307692308,TRUE,1.9266917293233092,9.060709867732427,18.75,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_016,43107508,EMEF GOV ILDO MENEGHETTI,clarissa,5,Língua Portuguesa,111,101,90.990990990991,52.801980198019805,25.128712871287128,42.65346534653465,32.21782178217822,75,69.23076923076923,38.46153846153846,TRUE,6.1170414111590645,-3.772277227722768,-6.722689075630252,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_017,43108571,EMEF GRANDE ORIENTE DO RGS,andreia,1,Língua Portuguesa,82,65,79.26829268292683,19.123076923076923,77.3076923076923,17.246153846153845,5.676923076923077,76.92307692307692,80.76923076923077,67.3076923076923,TRUE,19.268292682926827,-55.50437405731523,-3.5294117647058822,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_017,43108571,EMEF GRANDE ORIENTE DO RGS,andreia,2,Língua Portuguesa,87,61,70.11494252873563,43.34426229508197,48.85245901639344,26.49180327868853,25.50819672131147,76.92307692307692,90.38461538461539,96.15384615384616,TRUE,1.7475955899601132,-0.6258869586493745,-11.224489795918368,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_017,43108571,EMEF GRANDE ORIENTE DO RGS,andreia,3,Língua Portuguesa,106,84,79.24528301886792,43.095238095238095,41.333333333333336,26.857142857142858,32.54761904761905,73.07692307692308,76.92307692307692,76.92307692307692,TRUE,12.264150943396231,8.1234071093226,0,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_017,43108571,EMEF GRANDE ORIENTE DO RGS,andreia,4,Língua Portuguesa,102,85,83.33333333333333,36.247058823529414,50.88235294117647,28.211764705882352,21.176470588235293,92.3076923076923,92.3076923076923,86.53846153846153,TRUE,13.888888888888886,-15.80627450980392,-5.555555555555555,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_017,43108571,EMEF GRANDE ORIENTE DO RGS,andreia,5,Língua Portuguesa,104,89,85.57692307692308,47.38202247191011,33.70786516853933,39.146067415730336,26.640449438202246,88.46153846153847,84.61538461538461,78.84615384615384,TRUE,8.80924630924632,-2.6311354228267305,5.05050505050505,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_018,43105548,EMEF HEITOR VILLA LOBOS,jalize,1,Língua Portuguesa,69,59,85.5072463768116,7.338983050847458,88.79661016949153,9.3389830508474585,1.8644067796610169,96.15384615384616,94.23076923076923,28.84615384615384,TRUE,14.919011082693942,-71.49435028248587,1.4705882352941178,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_018,43105548,EMEF HEITOR VILLA LOBOS,jalize,2,Língua Portuguesa,76,69,90.78947368421052,41.2463768115942,44.73913043478261,38.01449275362319,17.579710144927535,84.61538461538461,76.92307692307692,26.92307692307692,TRUE,14.747807017543847,-17.233075243200318,-20.833333333333332,TRUE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
