id_escola,codigo_inep,nome_canonico,assessora_vinculo_administrativo,assessora_gerencial_2025,assessora_gerencial_2026,ano_escolar,componente,grupo_administrativo_2024_final,tipo_vinculo_rede_final,status_rede_2025_final,quartil_porte_anos_iniciais,quartil_infraestrutura_escola,pertence_universo_avaliativo_2025,pertence_universo_avaliativo_2026,elegivel_assessoramento_2025,elegivel_assessoramento_2026,recebe_assessoramento_2025,recebe_assessoramento_2026,exposicao_programa_binaria_2025,exposicao_programa_binaria_2026,status_carga_operacional_2025,status_carga_operacional_2026,grupo_exposicao_2025,grupo_exposicao_2026,incluir_diagnostico_avaliativo_ampliado_2025,incluir_diagnostico_avaliativo_ampliado_2026,incluir_resultados_rede_assessorada_2025,incluir_resultados_rede_assessorada_2026,incluir_indice_carga_2025,incluir_indice_carga_2026,incluir_nao_exposto_descritivo_2025,incluir_nao_exposto_descritivo_2026,status_homologacao_2025,status_homologacao_2026,versao_regra_2025,versao_regra_2026,painel_resultado_balanceado,amostra_principal_descritiva,previstos_2025,avaliados_2025,taxa_participacao_2025,proficiencia_media_2025,pct_defasagem_2025,pct_intermediario_2025,pct_adequado_2025,previstos_2026,avaliados_2026,taxa_participacao_2026,proficiencia_media_2026,pct_defasagem_2026,pct_intermediario_2026,pct_adequado_2026,delta_participacao,delta_proficiencia,delta_pct_defasagem,delta_pct_intermediario,delta_pct_adequado,variacao_relativa_previstos,variacao_relativa_avaliados,aumento_participacao_10pp,queda_participacao_10pp,mudanca_previstos_20pct,observacao_composicao,faixa_participacao_2025_serie,faixa_participacao_2026_serie,direcao_delta_participacao,direcao_delta_proficiencia,alerta_composicao_serie
ESC_014,43106382,EMEF EVARISTO GONCALVES NETTO,jalize,,jalize,1,Língua Portuguesa,Rede estadual em 2024,rede_municipal_direta_ou_nao_classificada,vinculo_estadual_em_2025_a_confirmar,1,,NAO,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,FALSE,FALSE,,,,,,,,24,17,70.83333333333333,6,94,6,0,,,,,,,,,,,Escola-série ausente em um dos anos,,70% a menos de 80%,Não comparável,Não comparável,FALSE
ESC_014,43106382,EMEF EVARISTO GONCALVES NETTO,jalize,,jalize,2,Língua Portuguesa,Rede estadual em 2024,rede_municipal_direta_ou_nao_classificada,vinculo_estadual_em_2025_a_confirmar,1,,NAO,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,FALSE,FALSE,,,,,,,,39,31,79.48717948717949,16.967741935483872,74.03225806451613,25.967741935483872,0,,,,,,,,,,,Escola-série ausente em um dos anos,,70% a menos de 80%,Não comparável,Não comparável,FALSE
ESC_014,43106382,EMEF EVARISTO GONCALVES NETTO,jalize,,jalize,3,Língua Portuguesa,Rede estadual em 2024,rede_municipal_direta_ou_nao_classificada,vinculo_estadual_em_2025_a_confirmar,1,,NAO,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,FALSE,FALSE,,,,,,,,25,17,68,18,76,18,6,,,,,,,,,,,Escola-série ausente em um dos anos,,Abaixo de 70%,Não comparável,Não comparável,FALSE
ESC_014,43106382,EMEF EVARISTO GONCALVES NETTO,jalize,,jalize,4,Língua Portuguesa,Rede estadual em 2024,rede_municipal_direta_ou_nao_classificada,vinculo_estadual_em_2025_a_confirmar,1,,NAO,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,FALSE,FALSE,,,,,,,,34,26,76.47058823529412,40.23076923076923,46.23076923076923,27.153846153846153,27.153846153846153,,,,,,,,,,,Escola-série ausente em um dos anos,,70% a menos de 80%,Não comparável,Não comparável,FALSE
ESC_014,43106382,EMEF EVARISTO GONCALVES NETTO,jalize,,jalize,5,Língua Portuguesa,Rede estadual em 2024,rede_municipal_direta_ou_nao_classificada,vinculo_estadual_em_2025_a_confirmar,1,,NAO,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,FALSE,FALSE,,,,,,,,17,11,64.70588235294117,63,0,64,36,,,,,,,,,,,Escola-série ausente em um dos anos,,Abaixo de 70%,Não comparável,Não comparável,FALSE
ESC_015,43109233,EMEF GABRIEL OBINO,amanda,,amanda,1,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,2,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,45,27,60,78.48148148148148,7.518518518518518,22.03703703703704,70.44444444444444,57,43,75.43859649122807,39.30232558139535,48.30232558139535,35.604651162790695,16.41860465116279,15.438596491228068,-39.17915590008613,40.78380706287683,13.567614125753655,-54.02583979328165,26.666666666666668,59.25925925925926,TRUE,FALSE,TRUE,Mudança relevante no público previsto e aumento de participação,Abaixo de 70%,70% a menos de 80%,Aumento diagnóstico (≥ 5 p.p.),Queda diagnóstica (≤ -2 pontos),TRUE
ESC_015,43109233,EMEF GABRIEL OBINO,amanda,,amanda,2,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,2,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,56,48,85.71428571428571,76.875,14.8125,20.8125,64.375,44,39,88.63636363636364,50.282051282051285,32.12820512820513,32.30769230769231,35.56410256410256,2.922077922077932,-26.592948717948715,17.31570512820513,11.495192307692308,-28.81089743589744,-21.428571428571427,-18.75,FALSE,FALSE,TRUE,Mudança relevante no número de estudantes previstos,80% a menos de 90%,80% a menos de 90%,Oscilação dentro de ±5 p.p.,Queda diagnóstica (≤ -2 pontos),TRUE
ESC_015,43109233,EMEF GABRIEL OBINO,amanda,,amanda,3,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,2,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,73,59,80.82191780821918,40.067796610169495,52.50847457627118,25.779661016949152,22.06779661016949,66,49,74.24242424242425,47.775510204081634,35.59183673469388,24.632653061224488,39.775510204081634,-6.579493565794934,7.707713593912139,-16.916637841577305,-1.1470079557246642,17.707713593912143,-9.58904109589041,-16.949152542372882,FALSE,FALSE,FALSE,Sem alerta principal de composição,80% a menos de 90%,70% a menos de 80%,Queda diagnóstica (≤ -5 p.p.),Aumento diagnóstico (≥ 2 pontos),FALSE
ESC_015,43109233,EMEF GABRIEL OBINO,amanda,,amanda,4,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,2,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,41,32,78.04878048780488,39.25,56.375,18.6875,25.40625,58,49,84.48275862068965,49.81632653061224,37.61224489795919,24.816326530612244,37.57142857142857,6.433978132884775,10.566326530612244,-18.762755102040813,6.128826530612244,12.16517857142857,41.46341463414634,53.125,FALSE,FALSE,TRUE,Mudança relevante no número de estudantes previstos,70% a menos de 80%,80% a menos de 90%,Aumento diagnóstico (≥ 5 p.p.),Aumento diagnóstico (≥ 2 pontos),TRUE
ESC_015,43109233,EMEF GABRIEL OBINO,amanda,,amanda,5,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,2,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,60,48,80,55.895833333333336,29.416666666666668,27.1875,43.875,39,34,87.17948717948718,32,50,34.5,15.5,7.179487179487182,-23.895833333333336,20.583333333333332,7.3125,-28.375,-35,-29.166666666666668,FALSE,FALSE,TRUE,Mudança relevante no número de estudantes previstos,80% a menos de 90%,80% a menos de 90%,Aumento diagnóstico (≥ 5 p.p.),Queda diagnóstica (≤ -2 pontos),TRUE
ESC_016,43107508,EMEF GOV ILDO MENEGHETTI,clarissa,,clarissa,1,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,4,Q2,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,109,79,72.4770642201835,49.10126582278481,31.64556962025317,38.037974683544306,30.20253164556962,114,87,76.3157894736842,34.632183908045974,47.44827586206897,37.12643678160919,15.839080459770114,3.838725253500712,-14.469081914738837,15.802706241815802,-0.9115379019351124,-14.363451185799509,4.587155963302752,10.126582278481012,FALSE,FALSE,FALSE,Sem alerta principal de composição,70% a menos de 80%,70% a menos de 80%,Oscilação dentro de ±5 p.p.,Queda diagnóstica (≤ -2 pontos),FALSE
ESC_016,43107508,EMEF GOV ILDO MENEGHETTI,clarissa,,clarissa,2,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,4,Q2,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,113,93,82.30088495575221,53.483870967741936,37.61290322580645,25.591397849462364,36.59139784946237,114,90,78.94736842105263,33.15555555555556,53.62222222222222,35.7,10.677777777777775,-3.3535165346995797,-20.328315412186377,16.00931899641577,10.10860215053764,-25.91362007168459,0.8849557522123894,-3.225806451612903,FALSE,FALSE,FALSE,Sem alerta principal de composição,80% a menos de 90%,70% a menos de 80%,Oscilação dentro de ±5 p.p.,Queda diagnóstica (≤ -2 pontos),FALSE
ESC_016,43107508,EMEF GOV ILDO MENEGHETTI,clarissa,,clarissa,3,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,4,Q2,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,128,90,70.3125,44.98888888888889,42.37777777777778,32.17777777777778,25.444444444444443,124,102,82.25806451612904,47.01960784313726,34.1078431372549,30.941176470588236,35.14705882352941,11.94556451612904,2.0307189542483712,-8.269934640522877,-1.2366013071895416,9.70261437908497,-3.125,13.333333333333334,TRUE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,70% a menos de 80%,80% a menos de 90%,Aumento diagnóstico (≥ 5 p.p.),Aumento diagnóstico (≥ 2 pontos),TRUE
ESC_016,43107508,EMEF GOV ILDO MENEGHETTI,clarissa,,clarissa,4,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,4,Q2,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,112,93,83.03571428571429,54.956989247311824,29.107526881720432,35.516129032258064,35.376344086021504,133,113,84.9624060150376,64.01769911504425,26.91150442477876,17.238938053097346,56.230088495575224,1.9266917293233092,9.060709867732427,-2.1960224569416695,-18.27719097916072,20.85374440955372,18.75,21.50537634408602,FALSE,FALSE,FALSE,Sem alerta principal de composição,80% a menos de 90%,80% a menos de 90%,Oscilação dentro de ±5 p.p.,Aumento diagnóstico (≥ 2 pontos),FALSE
ESC_016,43107508,EMEF GOV ILDO MENEGHETTI,clarissa,,clarissa,5,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,4,Q2,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,119,101,84.87394957983193,56.57425742574257,28.67326732673267,25.623762376237625,45.7029702970297,111,101,90.990990990991,52.801980198019805,25.128712871287128,42.65346534653465,32.21782178217822,6.1170414111590645,-3.772277227722768,-3.544554455445546,17.029702970297027,-13.48514851485148,-6.722689075630252,0,FALSE,FALSE,FALSE,Sem alerta principal de composição,80% a menos de 90%,90% ou mais,Aumento diagnóstico (≥ 5 p.p.),Queda diagnóstica (≤ -2 pontos),FALSE
ESC_017,43108571,EMEF GRANDE ORIENTE DO RGS,andreia,,andreia,1,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,3,Q1 — menor infraestrutura,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,85,51,60,74.62745098039215,9.941176470588236,23.49019607843137,66.62745098039215,82,65,79.26829268292683,19.123076923076923,77.3076923076923,17.246153846153845,5.676923076923077,19.268292682926827,-55.50437405731523,67.36651583710407,-6.2440422322775255,-60.95052790346908,-3.5294117647058822,27.45098039215686,TRUE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,Abaixo de 70%,70% a menos de 80%,Aumento diagnóstico (≥ 5 p.p.),Queda diagnóstica (≤ -2 pontos),TRUE
ESC_017,43108571,EMEF GRANDE ORIENTE DO RGS,andreia,,andreia,2,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,3,Q1 — menor infraestrutura,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,98,67,68.36734693877551,43.97014925373134,38.74626865671642,43.507462686567166,18.253731343283583,87,61,70.11494252873563,43.34426229508197,48.85245901639344,26.49180327868853,25.50819672131147,1.7475955899601132,-0.6258869586493745,10.106190359677022,-17.01565940787864,7.254465378027891,-11.224489795918368,-8.955223880597014,FALSE,FALSE,FALSE,Sem alerta principal de composição,Abaixo de 70%,70% a menos de 80%,Oscilação dentro de ±5 p.p.,Oscilação dentro de ±2 pontos,FALSE
ESC_017,43108571,EMEF GRANDE ORIENTE DO RGS,andreia,,andreia,3,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,3,Q1 — menor infraestrutura,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,106,71,66.98113207547169,34.971830985915496,52.15492957746479,30.887323943661972,17,106,84,79.24528301886792,43.095238095238095,41.333333333333336,26.857142857142858,32.54761904761905,12.264150943396231,8.1234071093226,-10.821596244131456,-4.030181086519114,15.547619047619053,0,18.309859154929576,TRUE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,Abaixo de 70%,70% a menos de 80%,Aumento diagnóstico (≥ 5 p.p.),Aumento diagnóstico (≥ 2 pontos),TRUE
ESC_017,43108571,EMEF GRANDE ORIENTE DO RGS,andreia,,andreia,4,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,3,Q1 — menor infraestrutura,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,108,75,69.44444444444444,52.053333333333335,34.733333333333334,27.866666666666667,37.4,102,85,83.33333333333333,36.247058823529414,50.88235294117647,28.211764705882352,21.176470588235293,13.888888888888886,-15.80627450980392,16.149019607843137,0.34509803921568505,-16.223529411764705,-5.555555555555555,13.333333333333334,TRUE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,Abaixo de 70%,80% a menos de 90%,Aumento diagnóstico (≥ 5 p.p.),Queda diagnóstica (≤ -2 pontos),TRUE
ESC_017,43108571,EMEF GRANDE ORIENTE DO RGS,andreia,,andreia,5,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,3,Q1 — menor infraestrutura,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,99,76,76.76767676767676,50.01315789473684,39.30263157894737,14.552631578947368,46.14473684210526,104,89,85.57692307692308,47.38202247191011,33.70786516853933,39.146067415730336,26.640449438202246,8.80924630924632,-2.6311354228267305,-5.594766410408042,24.59343583678297,-19.504287403903017,5.05050505050505,17.105263157894736,FALSE,FALSE,FALSE,Sem alerta principal de composição,70% a menos de 80%,80% a menos de 90%,Aumento diagnóstico (≥ 5 p.p.),Queda diagnóstica (≤ -2 pontos),FALSE
ESC_018,43105548,EMEF HEITOR VILLA LOBOS,jalize,,jalize,1,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,4,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,68,48,70.58823529411765,78.83333333333333,4.354166666666667,24.958333333333332,71.08333333333333,69,59,85.5072463768116,7.338983050847458,88.79661016949153,9.3389830508474585,1.8644067796610169,14.919011082693942,-71.49435028248587,84.44244350282486,-15.619350282485874,-69.21892655367232,1.4705882352941178,22.916666666666668,TRUE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,70% a menos de 80%,80% a menos de 90%,Aumento diagnóstico (≥ 5 p.p.),Queda diagnóstica (≤ -2 pontos),TRUE
ESC_018,43105548,EMEF HEITOR VILLA LOBOS,jalize,,jalize,2,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,4,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,96,73,76.04166666666667,58.47945205479452,27.54794520547945,23.28767123287671,49.42465753424658,76,69,90.78947368421052,41.2463768115942,44.73913043478261,38.01449275362319,17.579710144927535,14.747807017543847,-17.233075243200318,17.19118522930316,14.726821520746476,-31.84494738931904,-20.833333333333332,-5.47945205479452,TRUE,FALSE,TRUE,Mudança relevante no público previsto e aumento de participação,70% a menos de 80%,90% ou mais,Aumento diagnóstico (≥ 5 p.p.),Queda diagnóstica (≤ -2 pontos),TRUE
ESC_018,43105548,EMEF HEITOR VILLA LOBOS,jalize,,jalize,3,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,4,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,105,83,79.04761904761905,19.518072289156628,72.53012048192771,19.228915662650603,8.46987951807229,109,95,87.1559633027523,31.778947368421058,59.32631578947368,19.105263157894736,21.57894736842105,8.108344255133247,12.260875079264428,-13.203804692454028,-0.1236525047558672,13.109067850348762,3.8095238095238098,14.457831325301203,FALSE,FALSE,FALSE,Sem alerta principal de composição,70% a menos de 80%,80% a menos de 90%,Aumento diagnóstico (≥ 5 p.p.),Aumento diagnóstico (≥ 2 pontos),FALSE
ESC_018,43105548,EMEF HEITOR VILLA LOBOS,jalize,,jalize,4,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,4,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,112,93,83.03571428571429,57.806451612903224,26.795698924731184,29.096774193548388,43.8494623655914,103,97,94.1747572815534,46.83505154639175,39.41237113402062,26.50515463917526,33.78350515463917,11.139042995839104,-10.971400066511473,12.616672209289431,-2.5916195543731284,-10.065957210952227,-8.035714285714286,4.301075268817204,TRUE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,80% a menos de 90%,90% ou mais,Aumento diagnóstico (≥ 5 p.p.),Queda diagnóstica (≤ -2 pontos),TRUE
ESC_018,43105548,EMEF HEITOR VILLA LOBOS,jalize,,jalize,5,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,4,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,104,88,84.61538461538461,61.47727272727273,24.977272727272727,20.386363636363637,54.63636363636363,104,93,89.42307692307692,55.73118279569893,23.731182795698924,45.41935483870968,30.849462365591396,4.807692307692307,-5.746089931573799,-1.2460899315738023,25.032991202346043,-23.786901270772237,0,5.681818181818182,FALSE,FALSE,FALSE,Sem alerta principal de composição,80% a menos de 90%,80% a menos de 90%,Oscilação dentro de ±5 p.p.,Queda diagnóstica (≤ -2 pontos),FALSE
