id_execucao,instante_execucao,caminho_script,script_md5,commit_base_integracao,commit_git_execucao,branch_execucao,manifesto_modulo_16,decisao_metodologica
20260728_220908,2026-07-28 22:09:08 -0300,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/R/17_construir_indice_complexidade.R,426391be76331dc2884ad43c6bef479c,91b2c51fb296f1c00c494cb46288dd210ced62d0,91b2c51fb296f1c00c494cb46288dd210ced62d0,refatoracao_modulo_21,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/documentacao/perfil_escola/execucao_20260726_223447/19_manifesto_produtos_modulo_16.csv,Índice operacional sem resultados educacionais; diagnóstico educacional paralelo com peso zero.
