arquivo,md5_candidato,md5_promovido,hash_igual
base_csv,3f35c152f5f139dc58b8fefbfd33a2dc,3f35c152f5f139dc58b8fefbfd33a2dc,TRUE
base_rds,5481889ae71f3785bbf9a2c29ce0824c,5481889ae71f3785bbf9a2c29ce0824c,TRUE
indice_csv,013d69c7dc6754239e7085664168c3c1,013d69c7dc6754239e7085664168c3c1,TRUE
indice_rds,503664ba7a60a26df40e5c3ee15da87e,503664ba7a60a26df40e5c3ee15da87e,TRUE
dicionario_csv,e52d4c37192000121edf7ede7599e690,e52d4c37192000121edf7ede7599e690,TRUE
