arquivo,md5_candidato,md5_promovido,hash_igual
graficos/ESC_025_emef-leocadia-felizardo-prestes_proficiencia.png,2e2bd828a6b82dfcf8c4a79a24b826b1,2e2bd828a6b82dfcf8c4a79a24b826b1,TRUE
graficos/ESC_026_emef-lidovino-fanton_dimensoes_operacionais.png,2011a8cf50095fd1f50e0739bb334394,2011a8cf50095fd1f50e0739bb334394,TRUE
graficos/ESC_026_emef-lidovino-fanton_participacao.png,b3960dd3118bbb24a35ca0315130fb38,b3960dd3118bbb24a35ca0315130fb38,TRUE
graficos/ESC_026_emef-lidovino-fanton_proficiencia.png,ac35abe1f834b828cc42b289a8421e40,ac35abe1f834b828cc42b289a8421e40,TRUE
graficos/ESC_027_emef-mario-quintana_dimensoes_operacionais.png,0d2cf518643dd4f6b143dda1dc27451b,0d2cf518643dd4f6b143dda1dc27451b,TRUE
graficos/ESC_027_emef-mario-quintana_participacao.png,fbcf9782461c1fcac0cb476c43f29367,fbcf9782461c1fcac0cb476c43f29367,TRUE
graficos/ESC_027_emef-mario-quintana_proficiencia.png,6d07c60280021ade4fe1ac0de1e92f96,6d07c60280021ade4fe1ac0de1e92f96,TRUE
graficos/ESC_028_emef-migrantes_dimensoes_operacionais.png,64fb1a84f281765f0b71ca13b89397bf,64fb1a84f281765f0b71ca13b89397bf,TRUE
graficos/ESC_028_emef-migrantes_participacao.png,dfb298e19c71a9de308caeef57580103,dfb298e19c71a9de308caeef57580103,TRUE
graficos/ESC_028_emef-migrantes_proficiencia.png,c3e6eeb14f818e13dde782f26cac16ce,c3e6eeb14f818e13dde782f26cac16ce,TRUE
graficos/ESC_029_emef-moradas-da-hipica_dimensoes_operacionais.png,9c92783bd1231d37b531f8b6e12e8d50,9c92783bd1231d37b531f8b6e12e8d50,TRUE
graficos/ESC_029_emef-moradas-da-hipica_participacao.png,72e70545995019f03d9cb62fdb67da8e,72e70545995019f03d9cb62fdb67da8e,TRUE
graficos/ESC_029_emef-moradas-da-hipica_proficiencia.png,208b09a45ca446131c9fb43d006949b9,208b09a45ca446131c9fb43d006949b9,TRUE
graficos/ESC_030_emef-morro-da-cruz_dimensoes_operacionais.png,3c75940176749b98b089527da3cc5673,3c75940176749b98b089527da3cc5673,TRUE
graficos/ESC_030_emef-morro-da-cruz_participacao.png,3bbeb2c423cceee4953259af50f18005,3bbeb2c423cceee4953259af50f18005,TRUE
graficos/ESC_030_emef-morro-da-cruz_proficiencia.png,3ee598aed637190dd5f7eed4518b1b64,3ee598aed637190dd5f7eed4518b1b64,TRUE
