ano,ano_escolar,componente,id_escola,codigo_inep,nome_canonico,nome_escola_contexto,dimensao,categoria,percentual,numero_estudantes,proficiencia_grupo,valor_original_perfil,valor_original_proficiencia
2026,5,Língua Portuguesa,ESC_041,,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,NSE,Médio baixo,29,16,69,29% - 16 estudantes,69
2026,5,Língua Portuguesa,ESC_041,,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,Raça/cor,Amarela,2,1,100,2% - 1 estudantes,100
2026,5,Língua Portuguesa,ESC_041,,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,Raça/cor,Branca,36,20,69,36% - 20 estudantes,69
2026,5,Língua Portuguesa,ESC_041,,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,Raça/cor,Indígena,7,4,43,7% - 4 estudantes,43
2026,5,Língua Portuguesa,ESC_041,,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,Raça/cor,Parda,31,17,74,31% - 17 estudantes,74
2026,5,Língua Portuguesa,ESC_041,,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,Raça/cor,Preta,24,13,53,24% - 13 estudantes,53
2026,5,Língua Portuguesa,ESC_041,,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,Sexo,Feminino,47,26,69,47% - 26 estudantes,69
2026,5,Língua Portuguesa,ESC_041,,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,Sexo,Masculino,53,29,62,53% - 29 estudantes,62
2026,5,Língua Portuguesa,ESC_042,,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,NSE,Alto,19,3,74,19% - 3 estudantes,74
2026,5,Língua Portuguesa,ESC_042,,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,NSE,Baixo,38,6,58,38% - 6 estudantes,58
2026,5,Língua Portuguesa,ESC_042,,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,NSE,Médio alto,19,3,35,19% - 3 estudantes,35
2026,5,Língua Portuguesa,ESC_042,,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,NSE,Médio baixo,25,4,86,25% - 4 estudantes,86
2026,5,Língua Portuguesa,ESC_042,,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,Raça/cor,Amarela,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_042,,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,Raça/cor,Branca,25,4,70,25% - 4 estudantes,70
2026,5,Língua Portuguesa,ESC_042,,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,Raça/cor,Indígena,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_042,,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,Raça/cor,Parda,63,10,55,63% - 10 estudantes,55
2026,5,Língua Portuguesa,ESC_042,,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,Raça/cor,Preta,13,2,95,13% - 2 estudantes,95
2026,5,Língua Portuguesa,ESC_042,,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,Sexo,Feminino,50,8,75,50% - 8 estudantes,75
2026,5,Língua Portuguesa,ESC_042,,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,Sexo,Masculino,50,8,52,50% - 8 estudantes,52
2026,5,Língua Portuguesa,ESC_043,,EMEF RINCAO,EMEF RINCAO,NSE,Alto,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_043,,EMEF RINCAO,EMEF RINCAO,NSE,Baixo,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_043,,EMEF RINCAO,EMEF RINCAO,NSE,Médio alto,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_043,,EMEF RINCAO,EMEF RINCAO,NSE,Médio baixo,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_043,,EMEF RINCAO,EMEF RINCAO,Raça/cor,Amarela,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_043,,EMEF RINCAO,EMEF RINCAO,Raça/cor,Branca,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_043,,EMEF RINCAO,EMEF RINCAO,Raça/cor,Indígena,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_043,,EMEF RINCAO,EMEF RINCAO,Raça/cor,Parda,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_043,,EMEF RINCAO,EMEF RINCAO,Raça/cor,Preta,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_043,,EMEF RINCAO,EMEF RINCAO,Sexo,Feminino,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_043,,EMEF RINCAO,EMEF RINCAO,Sexo,Masculino,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_044,,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,NSE,Alto,19,11,73,19% - 11 estudantes,73
2026,5,Língua Portuguesa,ESC_044,,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,NSE,Baixo,25,14,54,25% - 14 estudantes,54
2026,5,Língua Portuguesa,ESC_044,,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,NSE,Médio alto,28,16,78,28% - 16 estudantes,78
2026,5,Língua Portuguesa,ESC_044,,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,NSE,Médio baixo,28,16,75,28% - 16 estudantes,75
2026,5,Língua Portuguesa,ESC_044,,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,Raça/cor,Amarela,7,4,78,7% - 4 estudantes,78
2026,5,Língua Portuguesa,ESC_044,,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,Raça/cor,Branca,35,20,74,35% - 20 estudantes,74
2026,5,Língua Portuguesa,ESC_044,,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,Raça/cor,Indígena,2,1,100,2% - 1 estudantes,100
2026,5,Língua Portuguesa,ESC_044,,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,Raça/cor,Parda,35,20,70,35% - 20 estudantes,70
2026,5,Língua Portuguesa,ESC_044,,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,Raça/cor,Preta,21,12,60,21% - 12 estudantes,60
2026,5,Língua Portuguesa,ESC_044,,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,Sexo,Feminino,40,23,84,40% - 23 estudantes,84
2026,5,Língua Portuguesa,ESC_044,,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,Sexo,Masculino,60,34,61,60% - 34 estudantes,61
2026,5,Língua Portuguesa,ESC_045,,EMEF SAO PEDRO,EMEF SAO PEDRO,NSE,Alto,100,1,100,100% - 1 estudantes,100
2026,5,Língua Portuguesa,ESC_045,,EMEF SAO PEDRO,EMEF SAO PEDRO,NSE,Baixo,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_045,,EMEF SAO PEDRO,EMEF SAO PEDRO,NSE,Médio alto,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_045,,EMEF SAO PEDRO,EMEF SAO PEDRO,NSE,Médio baixo,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_045,,EMEF SAO PEDRO,EMEF SAO PEDRO,Raça/cor,Amarela,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_045,,EMEF SAO PEDRO,EMEF SAO PEDRO,Raça/cor,Branca,100,1,100,100% - 1 estudantes,100
2026,5,Língua Portuguesa,ESC_045,,EMEF SAO PEDRO,EMEF SAO PEDRO,Raça/cor,Indígena,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_045,,EMEF SAO PEDRO,EMEF SAO PEDRO,Raça/cor,Parda,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_045,,EMEF SAO PEDRO,EMEF SAO PEDRO,Raça/cor,Preta,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_045,,EMEF SAO PEDRO,EMEF SAO PEDRO,Sexo,Feminino,100,1,100,100% - 1 estudantes,100
2026,5,Língua Portuguesa,ESC_045,,EMEF SAO PEDRO,EMEF SAO PEDRO,Sexo,Masculino,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_046,,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,NSE,Alto,32,16,70,32% - 16 estudantes,70
2026,5,Língua Portuguesa,ESC_046,,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,NSE,Baixo,24,12,51,24% - 12 estudantes,51
2026,5,Língua Portuguesa,ESC_046,,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,NSE,Médio alto,16,8,68,16% - 8 estudantes,68
2026,5,Língua Portuguesa,ESC_046,,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,NSE,Médio baixo,28,14,51,28% - 14 estudantes,51
2026,5,Língua Portuguesa,ESC_046,,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,Raça/cor,Amarela,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_046,,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,Raça/cor,Branca,30,15,49,30% - 15 estudantes,49
2026,5,Língua Portuguesa,ESC_046,,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,Raça/cor,Indígena,4,2,24,4% - 2 estudantes,24
2026,5,Língua Portuguesa,ESC_046,,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,Raça/cor,Parda,32,16,83,32% - 16 estudantes,83
2026,5,Língua Portuguesa,ESC_046,,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,Raça/cor,Preta,34,17,52,34% - 17 estudantes,52
2026,5,Língua Portuguesa,ESC_046,,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,Sexo,Feminino,42,21,62,42% - 21 estudantes,62
2026,5,Língua Portuguesa,ESC_046,,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,Sexo,Masculino,58,29,59,58% - 29 estudantes,59
2026,5,Língua Portuguesa,ESC_047,,EMEF TIMBAUVA,EMEF TIMBAUVA,NSE,Alto,15,5,53,15% - 5 estudantes,53
2026,5,Língua Portuguesa,ESC_047,,EMEF TIMBAUVA,EMEF TIMBAUVA,NSE,Baixo,36,12,43,36% - 12 estudantes,43
2026,5,Língua Portuguesa,ESC_047,,EMEF TIMBAUVA,EMEF TIMBAUVA,NSE,Médio alto,15,5,42,15% - 5 estudantes,42
2026,5,Língua Portuguesa,ESC_047,,EMEF TIMBAUVA,EMEF TIMBAUVA,NSE,Médio baixo,33,11,64,33% - 11 estudantes,64
2026,5,Língua Portuguesa,ESC_047,,EMEF TIMBAUVA,EMEF TIMBAUVA,Raça/cor,Amarela,3,1,42,3% - 1 estudantes,42
2026,5,Língua Portuguesa,ESC_047,,EMEF TIMBAUVA,EMEF TIMBAUVA,Raça/cor,Branca,24,8,53,24% - 8 estudantes,53
2026,5,Língua Portuguesa,ESC_047,,EMEF TIMBAUVA,EMEF TIMBAUVA,Raça/cor,Indígena,3,1,33,3% - 1 estudantes,33
2026,5,Língua Portuguesa,ESC_047,,EMEF TIMBAUVA,EMEF TIMBAUVA,Raça/cor,Parda,45,15,54,45% - 15 estudantes,54
2026,5,Língua Portuguesa,ESC_047,,EMEF TIMBAUVA,EMEF TIMBAUVA,Raça/cor,Preta,24,8,47,24% - 8 estudantes,47
2026,5,Língua Portuguesa,ESC_047,,EMEF TIMBAUVA,EMEF TIMBAUVA,Sexo,Feminino,42,14,52,42% - 14 estudantes,52
2026,5,Língua Portuguesa,ESC_047,,EMEF TIMBAUVA,EMEF TIMBAUVA,Sexo,Masculino,58,19,51,58% - 19 estudantes,51
2026,5,Língua Portuguesa,ESC_048,,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,NSE,Alto,32,18,86,32% - 18 estudantes,86
2026,5,Língua Portuguesa,ESC_048,,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,NSE,Baixo,14,8,49,14% - 8 estudantes,49
2026,5,Língua Portuguesa,ESC_048,,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,NSE,Médio alto,30,17,81,30% - 17 estudantes,81
2026,5,Língua Portuguesa,ESC_048,,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,NSE,Médio baixo,23,13,70,23% - 13 estudantes,70
2026,5,Língua Portuguesa,ESC_048,,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,Raça/cor,Amarela,4,2,95,4% - 2 estudantes,95
2026,5,Língua Portuguesa,ESC_048,,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,Raça/cor,Branca,46,26,77,46% - 26 estudantes,77
2026,5,Língua Portuguesa,ESC_048,,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,Raça/cor,Indígena,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_048,,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,Raça/cor,Parda,27,15,80,27% - 15 estudantes,80
2026,5,Língua Portuguesa,ESC_048,,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,Raça/cor,Preta,23,13,64,23% - 13 estudantes,64
2026,5,Língua Portuguesa,ESC_048,,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,Sexo,Feminino,55,31,76,55% - 31 estudantes,76
2026,5,Língua Portuguesa,ESC_048,,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,Sexo,Masculino,45,25,74,45% - 25 estudantes,74
2026,5,Língua Portuguesa,ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,NSE,Alto,8,4,73,8% - 4 estudantes,73
2026,5,Língua Portuguesa,ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,NSE,Baixo,32,17,52,32% - 17 estudantes,52
2026,5,Língua Portuguesa,ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,NSE,Médio alto,28,15,82,28% - 15 estudantes,82
2026,5,Língua Portuguesa,ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,NSE,Médio baixo,32,17,60,32% - 17 estudantes,60
2026,5,Língua Portuguesa,ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,Raça/cor,Amarela,2,1,70,2% - 1 estudantes,70
2026,5,Língua Portuguesa,ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,Raça/cor,Branca,26,14,68,26% - 14 estudantes,68
2026,5,Língua Portuguesa,ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,Raça/cor,Indígena,2,1,100,2% - 1 estudantes,100
2026,5,Língua Portuguesa,ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,Raça/cor,Parda,38,20,76,38% - 20 estudantes,76
2026,5,Língua Portuguesa,ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,Raça/cor,Preta,32,17,46,32% - 17 estudantes,46
2026,5,Língua Portuguesa,ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,Sexo,Feminino,43,23,66,43% - 23 estudantes,66
2026,5,Língua Portuguesa,ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,Sexo,Masculino,57,30,63,57% - 30 estudantes,63
2026,5,Língua Portuguesa,ESC_050,,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,NSE,Alto,10,3,60,10% - 3 estudantes,60
2026,5,Língua Portuguesa,ESC_050,,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,NSE,Baixo,34,10,42,34% - 10 estudantes,42
2026,5,Língua Portuguesa,ESC_050,,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,NSE,Médio alto,31,9,58,31% - 9 estudantes,58
2026,5,Língua Portuguesa,ESC_050,,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,NSE,Médio baixo,24,7,59,24% - 7 estudantes,59
2026,5,Língua Portuguesa,ESC_050,,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,Raça/cor,Amarela,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_050,,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,Raça/cor,Branca,24,7,64,24% - 7 estudantes,64
2026,5,Língua Portuguesa,ESC_050,,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,Raça/cor,Indígena,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_050,,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,Raça/cor,Parda,48,14,49,48% - 14 estudantes,49
2026,5,Língua Portuguesa,ESC_050,,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,Raça/cor,Preta,28,8,51,28% - 8 estudantes,51
2026,5,Língua Portuguesa,ESC_050,,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,Sexo,Feminino,28,8,39,28% - 8 estudantes,39
2026,5,Língua Portuguesa,ESC_050,,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,Sexo,Masculino,72,21,58,72% - 21 estudantes,58
2026,5,Língua Portuguesa,ESC_051,,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,NSE,Alto,17,9,73,17% - 9 estudantes,73
2026,5,Língua Portuguesa,ESC_051,,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,NSE,Baixo,25,13,58,25% - 13 estudantes,58
2026,5,Língua Portuguesa,ESC_051,,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,NSE,Médio alto,28,15,75,28% - 15 estudantes,75
2026,5,Língua Portuguesa,ESC_051,,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,NSE,Médio baixo,30,16,72,30% - 16 estudantes,72
2026,5,Língua Portuguesa,ESC_051,,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,Raça/cor,Amarela,2,1,100,2% - 1 estudantes,100
2026,5,Língua Portuguesa,ESC_051,,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,Raça/cor,Branca,47,25,67,47% - 25 estudantes,67
2026,5,Língua Portuguesa,ESC_051,,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,Raça/cor,Indígena,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_051,,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,Raça/cor,Parda,30,16,70,30% - 16 estudantes,70
2026,5,Língua Portuguesa,ESC_051,,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,Raça/cor,Preta,21,11,72,21% - 11 estudantes,72
2026,5,Língua Portuguesa,ESC_051,,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,Sexo,Feminino,49,26,72,49% - 26 estudantes,72
2026,5,Língua Portuguesa,ESC_051,,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,Sexo,Masculino,51,27,68,51% - 27 estudantes,68
2026,5,Língua Portuguesa,ESC_052,,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,NSE,Alto,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_052,,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,NSE,Baixo,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_052,,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,NSE,Médio alto,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_052,,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,NSE,Médio baixo,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_052,,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,Raça/cor,Amarela,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_052,,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,Raça/cor,Branca,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_052,,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,Raça/cor,Indígena,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_052,,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,Raça/cor,Parda,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_052,,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,Raça/cor,Preta,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_052,,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,Sexo,Feminino,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_052,,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,Sexo,Masculino,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,NSE,Alto,22,8,85,22% - 8 estudantes,85
2026,5,Língua Portuguesa,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,NSE,Baixo,14,5,62,14% - 5 estudantes,62
2026,5,Língua Portuguesa,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,NSE,Médio alto,30,11,76,30% - 11 estudantes,76
2026,5,Língua Portuguesa,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,NSE,Médio baixo,35,13,43,35% - 13 estudantes,43
2026,5,Língua Portuguesa,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,Raça/cor,Amarela,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,Raça/cor,Branca,46,17,79,46% - 17 estudantes,79
2026,5,Língua Portuguesa,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,Raça/cor,Indígena,3,1,6,3% - 1 estudantes,6
2026,5,Língua Portuguesa,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,Raça/cor,Parda,35,13,66,35% - 13 estudantes,66
2026,5,Língua Portuguesa,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,Raça/cor,Preta,16,6,29,16% - 6 estudantes,29
2026,5,Língua Portuguesa,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,Sexo,Feminino,41,15,61,41% - 15 estudantes,61
2026,5,Língua Portuguesa,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,Sexo,Masculino,59,22,67,59% - 22 estudantes,67
2026,5,Língua Portuguesa,ESC_054,,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,NSE,Alto,43,6,75,43% - 6 estudantes,75
2026,5,Língua Portuguesa,ESC_054,,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,NSE,Baixo,14,2,50,14% - 2 estudantes,50
2026,5,Língua Portuguesa,ESC_054,,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,NSE,Médio alto,43,6,93,43% - 6 estudantes,93
2026,5,Língua Portuguesa,ESC_054,,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,NSE,Médio baixo,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_054,,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,Raça/cor,Amarela,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_054,,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,Raça/cor,Branca,57,8,86,57% - 8 estudantes,86
2026,5,Língua Portuguesa,ESC_054,,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,Raça/cor,Indígena,0,0,,0% - 0 estudantes,-
2026,5,Língua Portuguesa,ESC_054,,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,Raça/cor,Parda,36,5,75,36% - 5 estudantes,75
2026,5,Língua Portuguesa,ESC_054,,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,Raça/cor,Preta,7,1,42,7% - 1 estudantes,42
2026,5,Língua Portuguesa,ESC_054,,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,Sexo,Feminino,57,8,79,57% - 8 estudantes,79
2026,5,Língua Portuguesa,ESC_054,,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,Sexo,Masculino,43,6,79,43% - 6 estudantes,79
2026,5,Língua Portuguesa,ESC_055,,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,7028 ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,NSE,Alto,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_055,,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,7028 ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,NSE,Baixo,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_055,,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,7028 ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,NSE,Médio alto,,,,-% - - estudantes,-
2026,5,Língua Portuguesa,ESC_055,,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,7028 ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,NSE,Médio baixo,,,,-% - - estudantes,-
