ano,periodo_programa,exposicao_programa,id_escola,codigo_inep,nome_canonico,nome_escola_caed,assessora,ano_escolar,componente,avaliacao,codigo_turma,turma,Estado,Regional,Município,arquivo_origem,previstos,avaliados,taxa_participacao_caed,proficiencia_media,pct_defasagem,pct_intermediario,pct_adequado,nome_sem_codigo,chave_nome_caed,taxa_participacao_calculada,possivel_municipalizacao_recente,status_rede_2025
2025,linha_base_pre_programa,0,ESC_035,,EMEF PORTO NOVO,EMEF PORTO NOVO,marian,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000001,11,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,23,17,74,51,24,47,29,EMEF PORTO NOVO,EMEF PORTO NOVO,73.91304347826087,FALSE,
2025,linha_base_pre_programa,0,ESC_035,,EMEF PORTO NOVO,EMEF PORTO NOVO,marian,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000002,12,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,24,16,67,86,6,13,81,EMEF PORTO NOVO,EMEF PORTO NOVO,66.66666666666667,FALSE,
2025,linha_base_pre_programa,0,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,ruti,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000019,11,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,19,12,63,70,25,8,67,EMEM EMILIO MEYER,EMEM EMILIO MEYER,63.1578947368421,FALSE,
2025,linha_base_pre_programa,0,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,ruti,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000020,12,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,21,15,71,85,0,13,87,EMEM EMILIO MEYER,EMEM EMILIO MEYER,71.42857142857143,FALSE,
2025,linha_base_pre_programa,0,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,ruti,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000021,13,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,18,16,89,85,0,19,81,EMEM EMILIO MEYER,EMEM EMILIO MEYER,88.88888888888889,FALSE,
2025,linha_base_pre_programa,0,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,ruti,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000022,14,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,21,11,52,75,9,27,64,EMEM EMILIO MEYER,EMEM EMILIO MEYER,52.38095238095238,FALSE,
2025,linha_base_pre_programa,0,ESC_055,,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,outras,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000052,1A,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,13,13,100,100,0,0,100,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,100,FALSE,
2025,linha_base_pre_programa,0,ESC_001,,EEF PEQUENA CASA DA CRIANCA,6001 EEF PEQUENA CASA DA CRIANCA,outras,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000061,10,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,16,11,69,26,55,36,9,EEF PEQUENA CASA DA CRIANCA,EEF PEQUENA CASA DA CRIANCA,68.75,FALSE,
2025,linha_base_pre_programa,0,ESC_001,,EEF PEQUENA CASA DA CRIANCA,6001 EEF PEQUENA CASA DA CRIANCA,outras,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000062,11,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,16,13,81,59,8,62,31,EEF PEQUENA CASA DA CRIANCA,EEF PEQUENA CASA DA CRIANCA,81.25,FALSE,
2025,linha_base_pre_programa,0,ESC_001,,EEF PEQUENA CASA DA CRIANCA,6001 EEF PEQUENA CASA DA CRIANCA,outras,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000063,12,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,14,12,86,92,0,17,83,EEF PEQUENA CASA DA CRIANCA,EEF PEQUENA CASA DA CRIANCA,85.71428571428571,FALSE,
2025,linha_base_pre_programa,0,ESC_003,,EMEF AFONSO GUERREIRO LIMA,EMEF AFONSO GUERREIRO LIMA,graziela,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000076,11,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,15,68,35,60,13,27,EMEF AFONSO GUERREIRO LIMA,EMEF AFONSO GUERREIRO LIMA,68.18181818181819,FALSE,
2025,linha_base_pre_programa,0,ESC_003,,EMEF AFONSO GUERREIRO LIMA,EMEF AFONSO GUERREIRO LIMA,graziela,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000077,12,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,21,17,81,35,41,47,12,EMEF AFONSO GUERREIRO LIMA,EMEF AFONSO GUERREIRO LIMA,80.95238095238095,FALSE,
2025,linha_base_pre_programa,0,ESC_003,,EMEF AFONSO GUERREIRO LIMA,EMEF AFONSO GUERREIRO LIMA,graziela,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000078,13,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,13,59,59,15,38,46,EMEF AFONSO GUERREIRO LIMA,EMEF AFONSO GUERREIRO LIMA,59.09090909090909,FALSE,
2025,linha_base_pre_programa,0,ESC_003,,EMEF AFONSO GUERREIRO LIMA,EMEF AFONSO GUERREIRO LIMA,graziela,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000079,14,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,19,86,79,0,26,74,EMEF AFONSO GUERREIRO LIMA,EMEF AFONSO GUERREIRO LIMA,86.36363636363636,FALSE,
2025,linha_base_pre_programa,0,ESC_004,,EMEF AMERICA,EMEF AMERICA,nathalia,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000109,11,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,23,18,78,25,56,44,0,EMEF AMERICA,EMEF AMERICA,78.26086956521739,FALSE,
2025,linha_base_pre_programa,0,ESC_004,,EMEF AMERICA,EMEF AMERICA,nathalia,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000110,12,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,24,20,83,27,55,40,5,EMEF AMERICA,EMEF AMERICA,83.33333333333333,FALSE,
2025,linha_base_pre_programa,0,ESC_005,,EMEF ARAMY SILVA,EMEF ARAMY SILVA,priscila,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000127,11,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,15,68,57,33,13,53,EMEF ARAMY SILVA,EMEF ARAMY SILVA,68.18181818181819,FALSE,
2025,linha_base_pre_programa,0,ESC_005,,EMEF ARAMY SILVA,EMEF ARAMY SILVA,priscila,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000128,12,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,20,18,90,86,11,6,83,EMEF ARAMY SILVA,EMEF ARAMY SILVA,90,FALSE,
2025,linha_base_pre_programa,0,ESC_005,,EMEF ARAMY SILVA,EMEF ARAMY SILVA,priscila,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000129,13,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,21,16,76,62,19,38,44,EMEF ARAMY SILVA,EMEF ARAMY SILVA,76.19047619047619,FALSE,
2025,linha_base_pre_programa,0,ESC_005,,EMEF ARAMY SILVA,EMEF ARAMY SILVA,priscila,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000130,14,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,20,15,75,95,0,7,93,EMEF ARAMY SILVA,EMEF ARAMY SILVA,75,FALSE,
2025,linha_base_pre_programa,0,ESC_009,,EMEF DECIO MARTINS COSTA,EMEF DECIO MARTINS COSTA,nathalia,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000161,11,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,23,16,70,35,50,31,19,EMEF DECIO MARTINS COSTA,EMEF DECIO MARTINS COSTA,69.56521739130434,FALSE,
2025,linha_base_pre_programa,0,ESC_009,,EMEF DECIO MARTINS COSTA,EMEF DECIO MARTINS COSTA,nathalia,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000162,12,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,23,19,83,36,47,32,21,EMEF DECIO MARTINS COSTA,EMEF DECIO MARTINS COSTA,82.6086956521739,FALSE,
2025,linha_base_pre_programa,0,ESC_009,,EMEF DECIO MARTINS COSTA,EMEF DECIO MARTINS COSTA,nathalia,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000163,13,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,27,22,81,32,64,9,27,EMEF DECIO MARTINS COSTA,EMEF DECIO MARTINS COSTA,81.48148148148148,FALSE,
2025,linha_base_pre_programa,0,ESC_009,,EMEF DECIO MARTINS COSTA,EMEF DECIO MARTINS COSTA,nathalia,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000164,14,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,25,19,76,39,47,42,11,EMEF DECIO MARTINS COSTA,EMEF DECIO MARTINS COSTA,76,FALSE,
2025,linha_base_pre_programa,0,ESC_012,,EMEF DOLORES ALCARAZ CALDAS,EMEF DOLORES ALCARAZ CALDAS,jalize,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000196,11,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,24,15,63,33,53,33,13,EMEF DOLORES ALCARAZ CALDAS,EMEF DOLORES ALCARAZ CALDAS,62.5,FALSE,
2025,linha_base_pre_programa,0,ESC_012,,EMEF DOLORES ALCARAZ CALDAS,EMEF DOLORES ALCARAZ CALDAS,jalize,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000197,12,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,26,17,65,24,59,35,6,EMEF DOLORES ALCARAZ CALDAS,EMEF DOLORES ALCARAZ CALDAS,65.38461538461539,FALSE,
2025,linha_base_pre_programa,0,ESC_012,,EMEF DOLORES ALCARAZ CALDAS,EMEF DOLORES ALCARAZ CALDAS,jalize,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000198,13,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,25,19,76,56,32,21,47,EMEF DOLORES ALCARAZ CALDAS,EMEF DOLORES ALCARAZ CALDAS,76,FALSE,
2025,linha_base_pre_programa,0,ESC_012,,EMEF DOLORES ALCARAZ CALDAS,EMEF DOLORES ALCARAZ CALDAS,jalize,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000199,14,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,13,59,33,54,31,15,EMEF DOLORES ALCARAZ CALDAS,EMEF DOLORES ALCARAZ CALDAS,59.09090909090909,FALSE,
2025,linha_base_pre_programa,0,ESC_012,,EMEF DOLORES ALCARAZ CALDAS,EMEF DOLORES ALCARAZ CALDAS,jalize,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000200,15,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,14,64,38,50,29,21,EMEF DOLORES ALCARAZ CALDAS,EMEF DOLORES ALCARAZ CALDAS,63.63636363636363,FALSE,
2025,linha_base_pre_programa,0,ESC_012,,EMEF DOLORES ALCARAZ CALDAS,EMEF DOLORES ALCARAZ CALDAS,jalize,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000201,16,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,23,16,70,53,38,25,38,EMEF DOLORES ALCARAZ CALDAS,EMEF DOLORES ALCARAZ CALDAS,69.56521739130434,FALSE,
2025,linha_base_pre_programa,0,ESC_022,,EMEF JOSE LOUREIRO DA SILVA,EMEF JOSE LOUREIRO DA SILVA,jalize,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000238,11,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,19,11,58,99,0,0,100,EMEF JOSE LOUREIRO DA SILVA,EMEF JOSE LOUREIRO DA SILVA,57.89473684210526,FALSE,
2025,linha_base_pre_programa,0,ESC_022,,EMEF JOSE LOUREIRO DA SILVA,EMEF JOSE LOUREIRO DA SILVA,jalize,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000239,12,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,20,11,55,92,0,9,91,EMEF JOSE LOUREIRO DA SILVA,EMEF JOSE LOUREIRO DA SILVA,55,FALSE,
2025,linha_base_pre_programa,0,ESC_022,,EMEF JOSE LOUREIRO DA SILVA,EMEF JOSE LOUREIRO DA SILVA,jalize,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000240,13,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,20,8,40,90,0,0,100,EMEF JOSE LOUREIRO DA SILVA,EMEF JOSE LOUREIRO DA SILVA,40,FALSE,
2025,linha_base_pre_programa,0,ESC_022,,EMEF JOSE LOUREIRO DA SILVA,EMEF JOSE LOUREIRO DA SILVA,jalize,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000241,14,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,20,12,60,71,8,17,75,EMEF JOSE LOUREIRO DA SILVA,EMEF JOSE LOUREIRO DA SILVA,60,FALSE,
2025,linha_base_pre_programa,0,ESC_002,,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,clarissa,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000273,11,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,18,82,50,33,28,39,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,81.81818181818181,FALSE,
2025,linha_base_pre_programa,0,ESC_002,,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,clarissa,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000274,12,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,23,18,78,21,78,17,6,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,78.26086956521739,FALSE,
2025,linha_base_pre_programa,0,ESC_002,,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,clarissa,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000275,13,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,23,20,87,54,25,40,35,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,86.95652173913044,FALSE,
2025,linha_base_pre_programa,0,ESC_002,,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,clarissa,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000276,14,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,19,86,28,63,32,5,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,86.36363636363636,FALSE,
2025,linha_base_pre_programa,0,ESC_032,,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,amanda,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000314,11,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,21,15,71,47,47,27,27,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,71.42857142857143,FALSE,
2025,linha_base_pre_programa,0,ESC_032,,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,amanda,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000315,12,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,24,14,58,18,79,14,7,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,58.333333333333336,FALSE,
2025,linha_base_pre_programa,0,ESC_032,,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,amanda,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000316,13,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,25,15,60,72,0,40,60,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,60,FALSE,
2025,linha_base_pre_programa,0,ESC_034,,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,nathalia,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000341,11,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,21,12,57,83,8,17,75,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,57.142857142857146,FALSE,
2025,linha_base_pre_programa,0,ESC_034,,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,nathalia,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000342,12,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,23,18,78,87,0,17,83,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,78.26086956521739,FALSE,
2025,linha_base_pre_programa,0,ESC_034,,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,nathalia,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000343,13,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,23,21,91,92,0,10,90,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,91.30434782608695,FALSE,
2025,linha_base_pre_programa,0,ESC_037,,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,eliane,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000362,11,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,23,18,78,63,17,39,44,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,78.26086956521739,FALSE,
2025,linha_base_pre_programa,0,ESC_037,,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,eliane,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000363,12,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,24,20,83,41,45,25,30,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,83.33333333333333,FALSE,
2025,linha_base_pre_programa,0,ESC_018,,EMEF HEITOR VILLA LOBOS,EMEF HEITOR VILLA LOBOS,jalize,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000380,11,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,23,17,74,99,0,0,100,EMEF HEITOR VILLA LOBOS,EMEF HEITOR VILLA LOBOS,73.91304347826087,FALSE,
2025,linha_base_pre_programa,0,ESC_018,,EMEF HEITOR VILLA LOBOS,EMEF HEITOR VILLA LOBOS,jalize,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000381,12,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,25,19,76,55,11,58,32,EMEF HEITOR VILLA LOBOS,EMEF HEITOR VILLA LOBOS,76,FALSE,
2025,linha_base_pre_programa,0,ESC_018,,EMEF HEITOR VILLA LOBOS,EMEF HEITOR VILLA LOBOS,jalize,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000382,13,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,20,12,60,88,0,8,92,EMEF HEITOR VILLA LOBOS,EMEF HEITOR VILLA LOBOS,60,FALSE,
2025,linha_base_pre_programa,0,ESC_054,,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,EMEB PROFESSORA LEOPOLDA BARNEWITZ,julia,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000411,11,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,24,15,63,69,27,13,60,EMEB PROFESSORA LEOPOLDA BARNEWITZ,EMEB PROFESSORA LEOPOLDA BARNEWITZ,62.5,FALSE,
2025,linha_base_pre_programa,0,ESC_016,,EMEF GOV ILDO MENEGHETTI,EMEF GOV ILDO MENEGHETTI,clarissa,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000417,11,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,19,9,47,51,33,44,22,EMEF GOV ILDO MENEGHETTI,EMEF GOV ILDO MENEGHETTI,47.36842105263158,FALSE,
2025,linha_base_pre_programa,0,ESC_016,,EMEF GOV ILDO MENEGHETTI,EMEF GOV ILDO MENEGHETTI,clarissa,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000418,12,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,15,68,28,60,27,13,EMEF GOV ILDO MENEGHETTI,EMEF GOV ILDO MENEGHETTI,68.18181818181819,FALSE,
2025,linha_base_pre_programa,0,ESC_016,,EMEF GOV ILDO MENEGHETTI,EMEF GOV ILDO MENEGHETTI,clarissa,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000419,13,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,18,82,53,17,50,33,EMEF GOV ILDO MENEGHETTI,EMEF GOV ILDO MENEGHETTI,81.81818181818181,FALSE,
2025,linha_base_pre_programa,0,ESC_016,,EMEF GOV ILDO MENEGHETTI,EMEF GOV ILDO MENEGHETTI,clarissa,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000420,14,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,23,21,91,54,33,24,43,EMEF GOV ILDO MENEGHETTI,EMEF GOV ILDO MENEGHETTI,91.30434782608695,FALSE,
2025,linha_base_pre_programa,0,ESC_016,,EMEF GOV ILDO MENEGHETTI,EMEF GOV ILDO MENEGHETTI,clarissa,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000421,15,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,23,16,70,57,19,50,31,EMEF GOV ILDO MENEGHETTI,EMEF GOV ILDO MENEGHETTI,69.56521739130434,FALSE,
2025,linha_base_pre_programa,0,ESC_046,,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,julia,1,Língua Portuguesa,1ª Avaliação Formativa, 21192411500000458,11,RIO GRANDE DO SUL,PORTO ALEGRE,PORTO ALEGRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,13,59,9,85,15,0,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,59.09090909090909,FALSE,
