id_escola,codigo_inep,nome_canonico,tipo_ficha,incluida_analise_operacional,motivo_nao_inclusao,nota_institucional,assessora_gerencial_2026,assessora_vinculo_administrativo,divergencia_vinculo_gerencial,elegivel_assessoramento_2026,recebe_assessoramento_2026,incluir_indice_carga_2026,status_carga_operacional_2026,grupo_exposicao_2026,grupo_administrativo_2024_final,tipo_vinculo_rede_final,status_rede_2025_final,observacao_administrativa_final,municipalizada_apos_2024,escola_nova_recente,matriculas_anos_iniciais,turmas_anos_iniciais,docentes_anos_iniciais,alunos_por_turma_anos_iniciais,alunos_por_docente_anos_iniciais,pct_matriculas_educacao_especial,pct_matriculas_anos_iniciais_integral,pct_matriculas_transporte_publico,indice_infraestrutura_basica,numero_etapas_amplas_ofertadas,score_dimensao_volume,score_dimensao_estrutural,score_dimensao_administrativa,contribuicao_volume,contribuicao_estrutural,contribuicao_administrativa,indice_carga_potencial_operacional,cobertura_indice_operacional,interpretacao_cautelosa,resultados_educacionais_no_indice,previstos_total_2025,avaliados_total_2025,participacao_2025,proficiencia_2025,previstos_total_2026,avaliados_total_2026,participacao_2026,proficiencia_2026,series_alerta_composicao,html_nome,grafico_operacional_nome,grafico_participacao_nome,grafico_proficiencia_nome
ESC_011,43109225,EMEF DEP VICTOR ISSLER,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,clarissa,clarissa,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,581,23,37,25.26086956521739,15.702702702702704,7.331136738056013,1.8932874354561104,0.4942339373970346,100,3,87.54807692307692,41.34615384615385,0,35.01923076923077,14.471153846153845,0,49.49038461538461,1,FALSE,FALSE,634,537,84.70031545741325,60.46182495344507,636,566,88.99371069182389,53.1113074204947,0,ESC_011_emef-dep-victor-issler.html,ESC_011_emef-dep-victor-issler_dimensoes_operacionais.png,ESC_011_emef-dep-victor-issler_participacao.png,ESC_011_emef-dep-victor-issler_proficiencia.png
ESC_012,43105483,EMEF DOLORES ALCARAZ CALDAS,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,jalize,jalize,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,677,27,31,25.074074074074073,21.838709677419356,6.896551724137931,20.236336779911372,3.8314176245210727,90,4,97.40384615384616,62.78846153846154,0,38.96153846153847,21.975961538461537,0,60.9375,1,FALSE,FALSE,689,524,76.0522496371553,52.479007633587784,743,634,85.32974427994617,48.25709779179811,3,ESC_012_emef-dolores-alcaraz-caldas.html,ESC_012_emef-dolores-alcaraz-caldas_dimensoes_operacionais.png,ESC_012_emef-dolores-alcaraz-caldas_participacao.png,ESC_012_emef-dolores-alcaraz-caldas_proficiencia.png
ESC_013,43106331,EMEF ESPIRITO SANTO,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,priscila,priscila,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede estadual em 2024,rede_municipal_direta_ou_nao_classificada,vinculo_estadual_em_2025_a_confirmar,Escola estadual no Censo 2024; municipalização posterior a confirmar,FALSE,FALSE,54,4,5,13.5,10.8,0,0,0,60,1,0.5288461538461539,33.26923076923077,80,0.21153846153846156,11.644230769230768,20,31.85576923076923,1,FALSE,FALSE,,,,,88,74,84.0909090909091,42.71621621621622,0,ESC_013_emef-espirito-santo.html,ESC_013_emef-espirito-santo_dimensoes_operacionais.png,ESC_013_emef-espirito-santo_participacao.png,ESC_013_emef-espirito-santo_proficiencia.png
ESC_014,43106382,EMEF EVARISTO GONCALVES NETTO,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,jalize,jalize,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede estadual em 2024,rede_municipal_direta_ou_nao_classificada,vinculo_estadual_em_2025_a_confirmar,Escola estadual no Censo 2024; municipalização posterior a confirmar,FALSE,FALSE,100,5,7,20,14.285714285714286,1,0,0,70,1,5.192307692307692,37.40384615384615,80,2.0769230769230766,13.091346153846153,20,35.168269230769226,1,FALSE,FALSE,,,,,139,102,73.38129496402878,26.205882352941178,0,ESC_014_emef-evaristo-goncalves-netto.html,ESC_014_emef-evaristo-goncalves-netto_dimensoes_operacionais.png,ESC_014_emef-evaristo-goncalves-netto_participacao.png,ESC_014_emef-evaristo-goncalves-netto_proficiencia.png
ESC_015,43109233,EMEF GABRIEL OBINO,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,amanda,amanda,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,255,13,22,19.615384615384617,11.590909090909092,5.743243243243243,0,3.2094594594594597,100,4,35.09615384615385,16.25,0,14.03846153846154,5.6875,0,19.72596153846154,1,FALSE,FALSE,275,214,77.81818181818181,56.598130841121495,264,214,81.06060606060606,44.49065420560748,4,ESC_015_emef-gabriel-obino.html,ESC_015_emef-gabriel-obino_dimensoes_operacionais.png,ESC_015_emef-gabriel-obino_participacao.png,ESC_015_emef-gabriel-obino_proficiencia.png
ESC_016,43107508,EMEF GOV ILDO MENEGHETTI,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,clarissa,clarissa,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,585,24,28,24.375,20.892857142857142,8.389830508474576,8.376068376068377,0.2542372881355932,90,4,95.76923076923077,61.82692307692307,0,38.307692307692314,21.639423076923073,0,59.94711538461539,1,FALSE,FALSE,581,456,78.48537005163512,52.0328947368421,596,493,82.71812080536913,47.38336713995943,1,ESC_016_emef-gov-ildo-meneghetti.html,ESC_016_emef-gov-ildo-meneghetti_dimensoes_operacionais.png,ESC_016_emef-gov-ildo-meneghetti_participacao.png,ESC_016_emef-gov-ildo-meneghetti_proficiencia.png
ESC_017,43108571,EMEF GRANDE ORIENTE DO RGS,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,andreia,andreia,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,470,20,25,23.5,18.8,7.762096774193548,24.46808510638298,0.907258064516129,80,4,68.70192307692308,64.42307692307692,0,27.480769230769234,22.54807692307692,0,50.02884615384615,1,FALSE,FALSE,496,340,68.54838709677419,49.8235294117647,481,384,79.83367983367984,38.5546875,3,ESC_017_emef-grande-oriente-do-rgs.html,ESC_017_emef-grande-oriente-do-rgs_dimensoes_operacionais.png,ESC_017_emef-grande-oriente-do-rgs_participacao.png,ESC_017_emef-grande-oriente-do-rgs_proficiencia.png
ESC_018,43105548,EMEF HEITOR VILLA LOBOS,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,jalize,jalize,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,501,19,24,26.36842105263158,20.875,7.265388496468214,5.788423153692615,11.301715438950556,100,3,68.50961538461537,55.86538461538461,0,27.40384615384615,19.552884615384613,0,46.95673076923076,1,FALSE,FALSE,485,385,79.38144329896907,53.140259740259744,461,413,89.587852494577,38.79903147699758,3,ESC_018_emef-heitor-villa-lobos.html,ESC_018_emef-heitor-villa-lobos_dimensoes_operacionais.png,ESC_018_emef-heitor-villa-lobos_participacao.png,ESC_018_emef-heitor-villa-lobos_proficiencia.png
ESC_019,43172474,EMEF JEAN PIAGET,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,clarissa,clarissa,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,379,16,26,23.6875,14.576923076923077,8.375634517766498,0,1.1421319796954317,100,4,52.54807692307692,38.55769230769231,0,21.01923076923077,13.495192307692307,0,34.51442307692308,1,FALSE,FALSE,397,304,76.57430730478589,67.01315789473684,405,349,86.17283950617283,54.63896848137536,4,ESC_019_emef-jean-piaget.html,ESC_019_emef-jean-piaget_dimensoes_operacionais.png,ESC_019_emef-jean-piaget_participacao.png,ESC_019_emef-jean-piaget_proficiencia.png
ESC_020,43109217,EMEF JOAO ANTONIO SATTE,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,eliane,eliane,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,417,20,31,20.85,13.451612903225806,7.159353348729792,0,4.041570438799076,90,3,55.43269230769231,35.86538461538461,0,22.173076923076923,12.552884615384613,0,34.72596153846153,1,FALSE,FALSE,421,309,73.39667458432304,67.23624595469256,409,343,83.86308068459658,55.067055393586,5,ESC_020_emef-joao-antonio-satte.html,ESC_020_emef-joao-antonio-satte_dimensoes_operacionais.png,ESC_020_emef-joao-antonio-satte_participacao.png,ESC_020_emef-joao-antonio-satte_proficiencia.png
ESC_021,43219543,EMEF JOAO CARLOS DAVILA PAIXAO CORTES - LACADOR,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,julia,julia,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta,rede_municipal_direta,"Escola municipal inaugurada para o ano letivo de 2024, instalada em prédio anteriormente utilizado pela extinta Escola Estadual Dr. João Batista de Lacerda. Desde a inauguração integra a rede municipal direta. Opera em turno integral, com ensino bilíngue em inglês e modelo cívico-militar com monitoria da Brigada Militar. A condição de escola nova refere-se à inauguração em 2024, não à ausência ou ao funcionamento incerto no contexto pré-programa.",FALSE,TRUE,70,4,11,17.5,6.363636363636363,9.090909090909092,0,0,80,2,2.9807692307692304,39.03846153846153,55,1.1923076923076923,13.663461538461537,13.75,28.60576923076923,1,FALSE,FALSE,90,72,80,83.01388888888889,131,121,92.36641221374046,66.66115702479338,3,ESC_021_emef-joao-carlos-davila-paixao-cortes-lacador.html,ESC_021_emef-joao-carlos-davila-paixao-cortes-lacador_dimensoes_operacionais.png,ESC_021_emef-joao-carlos-davila-paixao-cortes-lacador_participacao.png,ESC_021_emef-joao-carlos-davila-paixao-cortes-lacador_proficiencia.png
ESC_022,43105491,EMEF JOSE LOUREIRO DA SILVA,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,jalize,jalize,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,477,21,26,22.714285714285715,18.346153846153847,9.821428571428571,30.39832285115304,2.380952380952381,100,4,73.75,52.69230769230769,0,29.5,18.44230769230769,0,47.94230769230769,1,FALSE,FALSE,457,304,66.52078774617068,60.411184210526315,431,320,74.24593967517401,46.796875,2,ESC_022_emef-jose-loureiro-da-silva.html,ESC_022_emef-jose-loureiro-da-silva_dimensoes_operacionais.png,ESC_022_emef-jose-loureiro-da-silva_participacao.png,ESC_022_emef-jose-loureiro-da-silva_proficiencia.png
ESC_023,43169490,EMEF JOSE MARIANO BECK,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,nathalia,nathalia,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,329,15,24,21.933333333333337,13.708333333333334,6.185567010309279,0,0,100,4,41.394230769230774,21.153846153846153,0,16.55769230769231,7.403846153846153,0,23.961538461538463,1,FALSE,FALSE,318,229,72.0125786163522,51.799126637554586,334,284,85.02994011976048,37.16197183098591,2,ESC_023_emef-jose-mariano-beck.html,ESC_023_emef-jose-mariano-beck_dimensoes_operacionais.png,ESC_023_emef-jose-mariano-beck_participacao.png,ESC_023_emef-jose-mariano-beck_proficiencia.png
ESC_024,43109209,EMEF LAURO RODRIGUES,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,clarissa,clarissa,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,339,15,27,22.6,12.555555555555555,7.451564828614009,20.64896755162242,3.5767511177347244,90,3,37.35576923076923,48.55769230769231,0,14.942307692307693,16.995192307692307,0,31.9375,1,FALSE,FALSE,374,318,85.02673796791444,65.5125786163522,367,333,90.73569482288828,62.933933933933936,3,ESC_024_emef-lauro-rodrigues.html,ESC_024_emef-lauro-rodrigues_dimensoes_operacionais.png,ESC_024_emef-lauro-rodrigues_participacao.png,ESC_024_emef-lauro-rodrigues_proficiencia.png
ESC_025,43109063,EMEF LEOCADIA FELIZARDO PRESTES,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,graziela,graziela,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,247,11,21,22.454545454545453,11.761904761904765,7.889908256880734,10.121457489878544,0,100,4,31.58653846153846,33.07692307692307,0,12.634615384615385,11.576923076923075,0,24.21153846153846,1,FALSE,FALSE,296,215,72.63513513513513,56.30232558139535,258,220,85.27131782945736,48.38636363636363,4,ESC_025_emef-leocadia-felizardo-prestes.html,ESC_025_emef-leocadia-felizardo-prestes_dimensoes_operacionais.png,ESC_025_emef-leocadia-felizardo-prestes_participacao.png,ESC_025_emef-leocadia-felizardo-prestes_proficiencia.png
ESC_026,43109144,EMEF LIDOVINO FANTON,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,julia,julia,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,563,23,35,24.47826086956522,16.085714285714285,6.009852216748769,14.209591474245116,0.7881773399014779,80,4,91.58653846153845,56.25,0,36.63461538461538,19.6875,0,56.32211538461538,1,FALSE,FALSE,578,442,76.47058823529412,38.28054298642534,535,390,72.89719626168224,40.7,1,ESC_026_emef-lidovino-fanton.html,ESC_026_emef-lidovino-fanton_dimensoes_operacionais.png,ESC_026_emef-lidovino-fanton_participacao.png,ESC_026_emef-lidovino-fanton_proficiencia.png
ESC_027,43183018,EMEF MARIO QUINTANA,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,ruti,ruti,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,233,10,20,23.3,11.65,7.960199004975125,100,6.218905472636816,70,2,15.144230769230768,64.27884615384616,0,6.0576923076923075,22.497596153846153,0,28.55528846153846,1,FALSE,FALSE,245,205,83.6734693877551,46.609756097560975,233,199,85.4077253218884,35.60301507537689,2,ESC_027_emef-mario-quintana.html,ESC_027_emef-mario-quintana_dimensoes_operacionais.png,ESC_027_emef-mario-quintana_participacao.png,ESC_027_emef-mario-quintana_proficiencia.png
ESC_028,43177018,EMEF MIGRANTES,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,nathalia,nathalia,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,80,5,10,16,8,7.975460122699387,0,0,90,3,9.807692307692307,31.923076923076923,0,3.923076923076923,11.173076923076923,0,15.096153846153847,1,FALSE,FALSE,87,74,85.05747126436782,58.567567567567565,86,70,81.3953488372093,49.5,4,ESC_028_emef-migrantes.html,ESC_028_emef-migrantes_dimensoes_operacionais.png,ESC_028_emef-migrantes_participacao.png,ESC_028_emef-migrantes_proficiencia.png
ESC_029,43293069,EMEF MORADAS DA HIPICA,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,amanda,amanda,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,488,19,20,25.68421052631579,24.4,7.818930041152264,9.221311475409836,3.4979423868312756,80,3,65.04807692307692,73.75,0,26.01923076923077,25.8125,0,51.831730769230774,1,FALSE,FALSE,478,406,84.93723849372385,73.75369458128078,478,436,91.2133891213389,73.88073394495413,4,ESC_029_emef-moradas-da-hipica.html,ESC_029_emef-moradas-da-hipica_dimensoes_operacionais.png,ESC_029_emef-moradas-da-hipica_participacao.png,ESC_029_emef-moradas-da-hipica_proficiencia.png
ESC_030,43177034,EMEF MORRO DA CRUZ,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,andreia,andreia,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,538,21,27,25.61904761904762,19.925925925925927,6.2438057482656095,10.037174721189592,1.189296333002973,100,3,77.21153846153845,47.30769230769231,0,30.884615384615383,16.557692307692307,0,47.44230769230769,1,FALSE,FALSE,499,397,79.55911823647294,40.53400503778337,470,368,78.29787234042553,40.35054347826087,1,ESC_030_emef-morro-da-cruz.html,ESC_030_emef-morro-da-cruz_dimensoes_operacionais.png,ESC_030_emef-morro-da-cruz_participacao.png,ESC_030_emef-morro-da-cruz_proficiencia.png
