id_escola,codigo_inep,nome_canonico,assessora_gerencial,grupo_administrativo_2024_final,tipo_vinculo_rede_final,status_rede_2025_final,matriculas_anos_iniciais,turmas_anos_iniciais,numero_etapas_amplas_ofertadas,indice_infraestrutura_basica,alunos_por_turma_anos_iniciais,alunos_por_docente_anos_iniciais,pct_matriculas_educacao_especial,pct_matriculas_anos_iniciais_integral,pct_matriculas_transporte_publico,numero_series_resultado_2026,numero_series_comparaveis,painel_completo_cinco_series,score_volume_matriculas,score_volume_turmas,score_volume_etapas,score_estrutural_infraestrutura,score_estrutural_alunos_turma,score_estrutural_alunos_docente,score_estrutural_educacao_especial,score_estrutural_tempo_integral,score_estrutural_transporte,score_educacional_desempenho,score_educacional_baixa_participacao,score_educacional_instabilidade_composicao,score_educacional_heterogeneidade,heterogeneidade_desempenho_bruta,numero_series_resultado_2026_calculado,numero_series_participacao_2026_calculado,numero_series_comparaveis_calculado,proporcao_series_resultado_2026_indice,proporcao_series_comparaveis_indice,qualidade_evidencia_educacional,interpretacao_educacional_cautelosa,score_administrativo_arranjo_especial,score_administrativo_transicao_recente,score_administrativo_historico_cadastral,score_administrativo_sem_vinculo,score_dimensao_volume,score_dimensao_estrutural,score_dimensao_educacional,score_dimensao_administrativa,cobertura_componentes_volume,cobertura_componentes_estrutural,cobertura_componentes_educacional,cobertura_componentes_administrativa,indice_carga_potencial_equilibrado,indice_carga_potencial_operacional,indice_carga_potencial_desafio_educacional,indice_carga_potencial_transicao_administrativa,cobertura_indice_equilibrado,cobertura_indice_operacional,cobertura_indice_desafio_educacional,cobertura_indice_transicao_administrativa,faixa_indice_equilibrado,faixa_indice_operacional,faixa_indice_desafio_educacional,faixa_indice_transicao_administrativa,faixa_indice_carga_potencial,indice_carga_potencial,percentil_indice_carga_potencial,contribuicao_volume_indice_principal,contribuicao_estrutural_indice_principal,contribuicao_educacional_indice_principal,contribuicao_administrativa_indice_principal,interpretacao_indice_cautelosa
ESC_001,43105416,EEF PEQUENA CASA DA CRIANCA,outras,Privada conveniada ou supervisionada,privada_conveniada_sob_supervisao_municipal,fora_da_rede_municipal_direta,245,14,2,70,17.5,22.272727272727273,6.128133704735376,18.367346938775512,0,5,5,TRUE,23.636363636363637,34.25925925925926,11.818181818181818,92.72727272727273,4.62962962962963,96.29629629629629,12.727272727272727,61.81818181818182,11.818181818181818,67.55555555555556,43.050505050505045,80,16.666666666666668,9.6362156964882,5,5,5,100,100,Completa — cinco séries,FALSE,100,0,0,0,24.51936026936027,52.50673400673401,55.04040404040404,40,1,1,1,1,43.01662457912458,39.94250841750842,46.04671717171718,43.165319865319866,1,1,1,1,Faixa 3 — intermediária superior,Faixa 2 — intermediária inferior,Faixa 3 — intermediária superior,Faixa 4 — maior carga potencial relativa,Faixa 3 — intermediária superior,43.01662457912458,63.63636363636363,6.1298400673400675,13.126683501683502,13.76010101010101,10,FALSE
ESC_013,43106331,EMEF ESPIRITO SANTO,priscila,Rede estadual em 2024,rede_municipal_direta_ou_nao_classificada,vinculo_estadual_em_2025_a_confirmar,54,4,1,60,13.5,10.8,0,0,0,5,0,FALSE,0,0.9259259259259259,1.8181818181818181,99.0909090909091,0,12.962962962962964,0,10.909090909090908,11.818181818181818,53.102693602693606,64.66666666666667,,90.74074074074075,32.10521994765654,5,5,0,100,0,Completa — cinco séries,FALSE,100,100,0,0,0.5042087542087542,33.35353535353535,62.58791619902731,70,1,1,0.9,1,41.61141507669285,31.557650579872803,43.974392068836515,46.91852787130565,1,1,1,1,Faixa 3 — intermediária superior,Faixa 1 — menor carga potencial relativa,Faixa 3 — intermediária superior,Faixa 4 — maior carga potencial relativa,Faixa 3 — intermediária superior,41.61141507669285,61.81818181818182,0.12605218855218855,8.338383838383837,15.646979049756828,17.5,TRUE
ESC_011,43109225,EMEF DEP VICTOR ISSLER,clarissa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,581,23,3,100,25.26086956521739,15.702702702702704,7.331136738056013,1.8932874354561104,0.4942339373970346,5,5,TRUE,96.36363636363636,95.37037037037037,42.72727272727273,22.727272727272734,75.92592592592592,51.851851851851855,38.18181818181818,30.90909090909091,30.90909090909091,42.494949494949495,39.48821548821549,0,25.925925925925927,11.695196652137586,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,88.06986531986531,42.053872053872055,35.00841750841751,0,1,1,1,1,41.28303872053872,52.74309764309764,42.13080808080808,34.77685185185185,1,1,1,1,Faixa 3 — intermediária superior,Faixa 3 — intermediária superior,Faixa 2 — intermediária inferior,Faixa 3 — intermediária superior,Faixa 3 — intermediária superior,41.28303872053872,60,22.01746632996633,10.513468013468014,8.752104377104377,0,FALSE
ESC_045,43167535,EMEF SAO PEDRO,marian,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,477,22,4,100,21.681818181818183,15.387096774193548,6.70611439842209,5.031446540880503,5.029585798816568,5,5,TRUE,71.81818181818181,87.96296296296296,83.63636363636364,22.727272727272734,24.074074074074073,44.44444444444444,27.272727272727273,34.54545454545455,85.45454545454545,53.734006734006734,66.13804713804714,60,40.74074074074074,17.021473341203524,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,77.62710437710437,31.481481481481485,55.51262626262626,0,1,1,1,1,41.15530303030303,50.023737373737376,45.60084175084175,35.699873737373736,1,1,1,1,Faixa 3 — intermediária superior,Faixa 3 — intermediária superior,Faixa 3 — intermediária superior,Faixa 3 — intermediária superior,Faixa 3 — intermediária superior,41.15530303030303,58.18181818181818,19.406776094276093,7.870370370370371,13.878156565656566,0,FALSE
ESC_054,43106668,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,julia,"Estadual em 2024, municipalizada posteriormente",municipalizada_apos_2024,rede_municipal_direta,154,8,1,60,19.25,9.058823529411764,5.194805194805195,100,0,5,5,TRUE,10.909090909090908,10.185185185185185,1.8181818181818181,99.0909090909091,7.407407407407407,9.25925925925926,5.454545454545454,94.54545454545455,11.818181818181818,8.569023569023567,10.720538720538718,100,22.22222222222222,11.11484097176242,5,5,5,100,100,Completa — cinco séries,FALSE,100,100,100,0,9.364478114478114,43.734006734006734,20.297979797979796,90,1,1,1,1,40.84911616161616,32.23888888888889,34.42558922558922,47.194191919191915,1,1,1,1,Faixa 3 — intermediária superior,Faixa 1 — menor carga potencial relativa,Faixa 1 — menor carga potencial relativa,Faixa 4 — maior carga potencial relativa,Faixa 3 — intermediária superior,40.84911616161616,56.36363636363637,2.3411195286195285,10.933501683501683,5.074494949494949,22.5,FALSE
ESC_002,43105505,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,clarissa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,465,21,4,100,22.142857142857142,14.090909090909092,7.790262172284645,0.21505376344086025,1.198501872659176,5,5,TRUE,65.45454545454545,77.77777777777777,83.63636363636364,22.727272727272734,33.333333333333336,33.333333333333336,47.27272727272727,25.454545454545453,52.72727272727273,60.417508417508415,52.83838383838384,40,50,19.65288816769619,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,71.26262626262626,33.121212121212125,54.918350168350166,0,1,1,1,1,39.825547138047135,47.769023569023574,44.50016835016835,34.60635521885522,1,1,1,1,Faixa 3 — intermediária superior,Faixa 3 — intermediária superior,Faixa 3 — intermediária superior,Faixa 3 — intermediária superior,Faixa 3 — intermediária superior,39.825547138047135,54.54545454545455,17.815656565656564,8.280303030303031,13.729587542087542,0,FALSE
ESC_029,43293069,EMEF MORADAS DA HIPICA,amanda,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,488,19,3,80,25.68421052631579,24.4,7.818930041152264,9.221311475409836,3.4979423868312756,5,5,TRUE,74.54545454545455,62.03703703703704,42.72727272727273,79.0909090909091,85.18518518518519,100,49.09090909090909,45.45454545454545,70.9090909090909,8.262626262626261,21.77777777777778,80,5.555555555555555,6.497219512788764,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,66.64562289562289,73.67340067340068,18.40909090909091,0,1,1,1,1,39.68202861952862,48.75841750841751,39.111111111111114,32.66607744107744,1,1,1,1,Faixa 3 — intermediária superior,Faixa 3 — intermediária superior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 3 — intermediária superior,39.68202861952862,52.72727272727273,16.661405723905723,18.41835016835017,4.6022727272727275,0,FALSE
ESC_009,43105475,EMEF DECIO MARTINS COSTA,nathalia,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,511,21,3,100,24.333333333333332,14.6,6.335797254487856,9.001956947162427,1.0559662090813091,5,5,TRUE,81.81818181818181,77.77777777777777,42.72727272727273,22.727272727272734,62.96296296296296,40.74074074074074,20,43.63636363636363,43.63636363636363,63.69360269360269,35.82828282828283,20,31.48148148148148,12.830754818958583,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,74.94444444444444,36.06734006734007,47.52609427609428,0,1,1,1,1,39.634469696969695,48.49983164983165,43.01616161616162,34.083880471380475,1,1,1,1,Faixa 3 — intermediária superior,Faixa 3 — intermediária superior,Faixa 3 — intermediária superior,Faixa 3 — intermediária superior,Faixa 3 — intermediária superior,39.634469696969695,50.90909090909091,18.73611111111111,9.016835016835017,11.88152356902357,0,FALSE
ESC_042,43109098,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,420,16,2,100,26.25,19.09090909090909,6.1946902654867255,21.19047619047619,4.424778761061947,5,5,TRUE,58.18181818181818,47.22222222222222,11.818181818181818,22.727272727272734,96.29629629629629,81.48148148148148,16.363636363636363,69.0909090909091,80,54.003367003367,57.01010101010101,20,81.48148148148148,28.13291598880842,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,48.48737373737374,52.48148148148148,55.476430976430976,0,1,1,1,1,39.11132154882155,43.61060606060606,45.00841750841751,34.06287878787879,1,1,1,1,Faixa 2 — intermediária inferior,Faixa 3 — intermediária superior,Faixa 3 — intermediária superior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,39.11132154882155,49.09090909090909,12.121843434343434,13.12037037037037,13.869107744107744,0,FALSE
ESC_032,43105513,EMEF NOSSA SENHORA DE FATIMA,amanda,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,377,16,4,100,23.5625,15.708333333333334,6.575342465753424,0,0,5,5,TRUE,48.18181818181818,47.22222222222222,83.63636363636364,22.727272727272734,57.407407407407405,53.7037037037037,21.818181818181817,10.909090909090908,11.818181818181818,62.494949494949495,79.36026936026936,60,62.96296296296296,23.434012053077097,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,53.26010101010101,32.400673400673405,66.53198653198653,0,1,1,1,1,38.048190235690235,42.71060606060607,45.36498316498317,33.765151515151516,1,1,1,1,Faixa 2 — intermediária inferior,Faixa 3 — intermediária superior,Faixa 3 — intermediária superior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,38.048190235690235,47.27272727272727,13.315025252525253,8.100168350168351,16.632996632996633,0,FALSE
ESC_039,43172490,EMEF PROF ANISIO TEIXEIRA,andreia,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,471,19,3,100,24.789473684210527,17.444444444444443,10.571428571428571,11.46496815286624,5.714285714285714,5,5,TRUE,69.0909090909091,62.03703703703704,42.72727272727273,22.727272727272734,72.22222222222223,68.51851851851852,80,50.90909090909091,87.27272727272727,16.06734006734007,34.966329966329965,100,14.814814814814815,8.57825139988699,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,63.37289562289562,56.994949494949495,28.997474747474747,0,1,1,1,1,37.341329966329965,45.39739057239058,38.522306397306394,31.322937710437714,1,1,1,1,Faixa 2 — intermediária inferior,Faixa 3 — intermediária superior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,37.341329966329965,45.45454545454545,15.843223905723905,14.248737373737374,7.249368686868687,0,FALSE
ESC_027,43183018,EMEF MARIO QUINTANA,ruti,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,233,10,2,70,23.3,11.65,7.960199004975125,100,6.218905472636816,5,5,TRUE,18.181818181818183,18.51851851851852,11.818181818181818,92.72727272727273,50,16.666666666666668,52.72727272727273,94.54545454545455,91.81818181818181,86.67003367003367,56.96969696969697,40,12.962962962962964,8.43161612390159,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,17.311447811447813,64.9090909090909,63.52188552188552,0,1,1,1,1,36.43560606060606,35.85622895622896,45.0983164983165,32.324579124579124,1,1,1,1,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 3 — intermediária superior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,36.43560606060606,43.63636363636363,4.327861952861953,16.227272727272727,15.88047138047138,0,FALSE
ESC_053,43105246,EMEM EMILIO MEYER,ruti,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,377,18,3,90,20.944444444444443,13.962962962962964,9.70873786407767,0.7957559681697612,4.854368932038835,5,5,TRUE,48.18181818181818,55.55555555555556,42.72727272727273,58.18181818181818,18.51851851851852,31.48148148148148,69.0909090909091,29.09090909090909,83.63636363636364,64.73737373737373,52.79124579124579,20,9.25925925925926,7.833319041827388,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,49.207070707070706,46.78956228956229,48.955387205387204,0,1,1,1,1,36.23800505050505,41.1712962962963,41.1209595959596,31.4381734006734,1,1,1,1,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,36.23800505050505,41.81818181818182,12.301767676767676,11.697390572390573,12.238846801346801,0,FALSE
ESC_005,43105467,EMEF ARAMY SILVA,priscila,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,422,20,3,100,21.1,15.62962962962963,11.951219512195122,0,1.0975609756097562,5,5,TRUE,60,69.44444444444444,42.72727272727273,22.727272727272734,20.37037037037037,48.148148148148145,89.0909090909091,10.909090909090908,45.45454545454545,50.11447811447812,35.400673400673405,60,37.03703703703704,15.151222406449875,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,59.77020202020202,39.2962962962963,45.46296296296296,0,1,1,1,1,36.13236531986532,42.82474747474748,39.963299663299665,31.179040404040407,1,1,1,1,Faixa 2 — intermediária inferior,Faixa 3 — intermediária superior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,36.13236531986532,40,14.942550505050505,9.824074074074074,11.36574074074074,0,FALSE
ESC_047,43189253,EMEF TIMBAUVA,nathalia,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,353,15,3,80,23.533333333333335,16.045454545454547,9.295774647887324,30.878186968838527,0.14084507042253522,5,5,TRUE,41.81818181818182,39.81481481481482,42.72727272727273,79.0909090909091,55.55555555555556,59.25925925925926,65.45454545454545,78.18181818181819,25.454545454545453,28.703703703703706,10.693602693602696,100,64.81481481481481,23.442572039207707,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,41.4537037037037,65.9090909090909,36.74747474747475,0,1,1,1,1,36.027567340067336,40.40824915824916,39.46700336700337,30.65942760942761,1,1,1,1,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,36.027567340067336,38.18181818181818,10.363425925925926,16.477272727272727,9.186868686868687,0,FALSE
ESC_043,43293050,EMEF RINCAO,jalize,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,270,10,2,80,27,15.882352941176473,10.061601642710473,0,16.427104722792606,5,5,TRUE,34.54545454545455,18.51851851851852,11.818181818181818,79.0909090909091,100,55.55555555555556,78.18181818181819,10.909090909090908,100,33.78787878787879,48.54208754208754,0,92.5925925925926,32.34331630882548,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,27.12962962962963,73.7878787878788,42.91835016835017,0,1,1,1,1,35.95896464646465,37.88249158249159,41.0402356902357,30.91308922558923,1,1,1,1,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,35.95896464646465,36.36363636363637,6.782407407407407,18.4469696969697,10.729587542087543,0,FALSE
ESC_041,43109055,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,367,14,3,100,26.214285714285715,19.31578947368421,6.004901960784314,14.168937329700272,0,5,5,TRUE,45.45454545454545,34.25925925925926,42.72727272727273,22.727272727272734,92.5925925925926,85.18518518518519,9.090909090909092,54.54545454545455,11.818181818181818,53.562289562289564,48.69023569023569,40,83.33333333333333,28.14734917832462,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,42.246632996633,45.978114478114485,55.4537037037037,0,1,1,1,1,35.919612794612796,39.483922558922565,42.1253367003367,31.508375420875424,1,1,1,1,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,35.919612794612796,34.54545454545455,10.56165824915825,11.494528619528621,13.863425925925926,0,FALSE
ESC_020,43109217,EMEF JOAO ANTONIO SATTE,eliane,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,417,20,3,90,20.85,13.451612903225806,7.159353348729792,0,4.041570438799076,5,5,TRUE,56.36363636363637,69.44444444444444,42.72727272727273,58.18181818181818,16.666666666666668,27.77777777777778,32.72727272727273,10.909090909090908,78.18181818181819,35.79124579124579,64.95622895622895,100,29.62962962962963,12.050185891237417,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,57.58838383838384,36.5,48.57912457912458,0,1,1,1,1,35.66687710437711,41.876178451178454,40.074326599326604,30.962457912457914,1,1,1,1,Faixa 2 — intermediária inferior,Faixa 3 — intermediária superior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,35.66687710437711,32.72727272727273,14.39709595959596,9.125,12.144781144781145,0,FALSE
ESC_019,43172474,EMEF JEAN PIAGET,clarissa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,379,16,4,100,23.6875,14.576923076923077,8.375634517766498,0,1.1421319796954317,5,5,TRUE,50.90909090909091,47.22222222222222,83.63636363636364,22.727272727272734,59.25925925925926,38.888888888888886,56.36363636363637,10.909090909090908,47.27272727272727,36.892255892255896,52.05387205387205,80,27.77777777777778,11.873877127662647,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,54.89646464646464,39.23063973063974,43.62626262626263,0,1,1,1,1,34.43834175084175,40.49149831649832,38.23745791245792,29.731986531986536,1,1,1,1,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 1 — menor carga potencial relativa,Faixa 1 — menor carga potencial relativa,Faixa 2 — intermediária inferior,34.43834175084175,30.90909090909091,13.72411616161616,9.807659932659934,10.906565656565657,0,FALSE
ESC_055,43105300,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,outras,Privada conveniada ou supervisionada,privada_conveniada_sob_supervisao_municipal,fora_da_rede_municipal_direta,159,8,3,80,19.875,12.23076923076923,4.406779661016949,0,0,5,5,TRUE,12.727272727272727,10.185185185185185,42.72727272727273,79.0909090909091,11.11111111111111,20.37037037037037,3.6363636363636362,10.909090909090908,11.818181818181818,15.36026936026936,10.737373737373735,100,55.55555555555556,22.494450940093706,5,5,5,100,100,Completa — cinco séries,FALSE,100,0,100,0,16.59175084175084,31.41414141414141,28.697811447811446,60,1,1,1,1,34.175925925925924,29.22979797979798,31.6510101010101,37.77563131313131,1,1,1,1,Faixa 2 — intermediária inferior,Faixa 1 — menor carga potencial relativa,Faixa 1 — menor carga potencial relativa,Faixa 3 — intermediária superior,Faixa 2 — intermediária inferior,34.175925925925924,29.09090909090909,4.14793771043771,7.853535353535353,7.174452861952862,15,FALSE
ESC_034,43105521,EMEF PEPITA DE LEAO,nathalia,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,255,12,3,100,21.25,13.421052631578949,13.174946004319654,18.823529411764707,3.4557235421166306,5,5,TRUE,29.09090909090909,29.62962962962963,42.72727272727273,22.727272727272734,22.22222222222222,25.925925925925927,96.36363636363636,63.63636363636363,67.27272727272727,44.579124579124574,77.15824915824916,60,79.62962962962963,28.12377615960213,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,31.27104377104377,44.151515151515156,59.523569023569024,0,1,1,1,1,33.736531986531986,35.451010101010105,41.10151515151516,29.965404040404042,1,1,1,1,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 1 — menor carga potencial relativa,Faixa 2 — intermediária inferior,33.736531986531986,27.272727272727273,7.817760942760943,11.037878787878789,14.880892255892256,0,FALSE
ESC_025,43109063,EMEF LEOCADIA FELIZARDO PRESTES,graziela,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,247,11,4,100,22.454545454545453,11.761904761904765,7.889908256880734,10.121457489878544,0,5,5,TRUE,25.454545454545453,26.85185185185185,83.63636363636364,22.727272727272734,41.666666666666664,18.51851851851852,50.90909090909091,49.09090909090909,11.818181818181818,55.32659932659933,59.87878787878788,80,100,36.83093211644775,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,34.53114478114478,33.611111111111114,65.63299663299664,0,1,1,1,1,33.443813131313135,35.34183501683502,41.56220538720539,30.03670033670034,1,1,1,1,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,33.443813131313135,25.454545454545453,8.632786195286196,8.402777777777779,16.40824915824916,0,FALSE
ESC_037,43105530,EMEF PRESIDENTE VARGAS,eliane,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,239,11,2,80,21.727272727272727,13.27777777777778,11.009174311926603,43.93305439330544,3.2110091743119265,5,5,TRUE,21.818181818181817,26.85185185185185,11.818181818181818,79.0909090909091,25.925925925925927,24.074074074074073,83.63636363636364,87.27272727272727,63.63636363636363,50.484848484848484,41.85521885521886,80,46.2962962962963,17.724520236141192,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,21.576599326599325,61.159932659932664,50.6506734006734,0,1,1,1,1,33.34680134680135,34.05075757575758,39.865572390572396,29.20997474747475,1,1,1,1,Faixa 1 — menor carga potencial relativa,Faixa 1 — menor carga potencial relativa,Faixa 2 — intermediária inferior,Faixa 1 — menor carga potencial relativa,Faixa 1 — menor carga potencial relativa,33.34680134680135,23.636363636363637,5.394149831649831,15.289983164983166,12.66266835016835,0,FALSE
ESC_023,43169490,EMEF JOSE MARIANO BECK,nathalia,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,329,15,4,100,21.933333333333337,13.708333333333334,6.185567010309279,0,0,5,5,TRUE,36.36363636363637,39.81481481481482,83.63636363636364,22.727272727272734,31.48148148148148,29.62962962962963,14.545454545454545,10.909090909090908,11.818181818181818,77.85521885521885,55.821548821548824,40,66.66666666666667,24.326385538421906,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,44.31734006734007,22.149831649831654,66.88299663299664,0,1,1,1,1,33.33754208754209,36.640993265993266,41.154124579124584,30.014183501683505,1,1,1,1,Faixa 1 — menor carga potencial relativa,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 2 — intermediária inferior,Faixa 1 — menor carga potencial relativa,33.33754208754209,21.818181818181817,11.079335016835017,5.5374579124579135,16.72074915824916,0,FALSE
ESC_036,43108563,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,358,18,3,100,19.88888888888889,15.565217391304348,9.74124809741248,4.4692737430167595,0.60882800608828,5,5,TRUE,43.63636363636363,55.55555555555556,42.72727272727273,22.727272727272734,12.962962962962964,46.2962962962963,70.9090909090909,32.72727272727273,36.36363636363637,47.69360269360269,25.828282828282823,100,38.888888888888886,15.661950125846177,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,46.47979797979798,35.62794612794613,46.137205387205384,0,1,1,1,1,32.06123737373737,36.7263468013468,36.657828282828284,27.955850168350167,1,1,1,1,Faixa 1 — menor carga potencial relativa,Faixa 2 — intermediária inferior,Faixa 1 — menor carga potencial relativa,Faixa 1 — menor carga potencial relativa,Faixa 1 — menor carga potencial relativa,32.06123737373737,20,11.619949494949495,8.906986531986533,11.534301346801346,0,FALSE
ESC_048,43172482,EMEF VER ANTONIO GIUDICE,clarissa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,404,18,3,100,22.444444444444443,14.962962962962964,9.766022380467955,0,12.817904374364192,5,5,TRUE,52.72727272727273,55.55555555555556,42.72727272727273,22.727272727272734,38.888888888888886,42.592592592592595,72.72727272727273,10.909090909090908,98.18181818181819,20.595959595959595,33.58922558922559,80,20.37037037037037,10.872023371903168,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,51.93434343434343,41.53030303030303,29.75084175084175,0,1,1,1,1,30.803872053872055,37.10648148148148,32.66978114478115,26.130639730639732,1,1,1,1,Faixa 1 — menor carga potencial relativa,Faixa 2 — intermediária inferior,Faixa 1 — menor carga potencial relativa,Faixa 1 — menor carga potencial relativa,Faixa 1 — menor carga potencial relativa,30.803872053872055,18.181818181818183,12.983585858585858,10.382575757575758,7.437710437710438,0,FALSE
ESC_015,43109233,EMEF GABRIEL OBINO,amanda,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,255,13,4,100,19.615384615384617,11.590909090909092,5.743243243243243,0,3.2094594594594597,5,5,TRUE,29.09090909090909,31.48148148148148,83.63636363636364,22.727272727272734,9.25925925925926,14.814814814814815,7.2727272727272725,10.909090909090908,61.81818181818182,61.8989898989899,73.75757575757575,80,68.51851851851852,24.380212495085757,5,5,5,100,100,Completa — cinco séries,FALSE,0,0,0,0,37.87037037037037,16.52861952861953,67.66666666666667,0,1,1,1,1,30.516414141414142,32.81363636363636,38.772895622895625,27.79646464646465,1,1,1,1,Faixa 1 — menor carga potencial relativa,Faixa 1 — menor carga potencial relativa,Faixa 2 — intermediária inferior,Faixa 1 — menor carga potencial relativa,Faixa 1 — menor carga potencial relativa,30.516414141414142,16.363636363636363,9.467592592592592,4.132154882154882,16.916666666666668,0,FALSE
